cluster_id,lat,lon,count,type,polygon,distance_to_coast
74,31.628582288767465,121.27779034278534,58,anchorage,"POLYGON ((121.32691664705881 31.578914941176468, 121.27792370046083 31.59394629953917, 121.22313641584158 31.643740356435647, 121.23492930232558 31.662122984496126, 121.26630102941175 31.66527922058824, 121.28514509782609 31.64777893478261, 121.33234641666667 31.586542092592595, 121.3336866973684 31.58260627631579, 121.32691664705881 31.578914941176468))",5207.150882938405
76,23.519637308927493,116.39105263241856,84,anchorage,"POLYGON ((116.40986546496816 23.495164350318472, 116.3834459710145 23.504761282608694, 116.36818939473685 23.52501602631579, 116.36920948999999 23.52537004, 116.43801649056604 23.548813660377355, 116.43805398850574 23.548776390804598, 116.4462218125 23.5374821875, 116.40986546496816 23.495164350318472))",19156.986741325545
78,40.68554992505394,122.00267724886135,28,anchorage,"POLYGON ((121.99325626373626 40.67874021978022, 121.99208986868688 40.68820761616161, 121.99210196511628 40.68825136046512, 121.99213944186046 40.688322023255814, 121.9932491484375 40.689567398437504, 121.99375108928572 40.690101375, 122.00203379104477 40.689291014925374, 122.01350471250001 40.68466435, 122.0145703483146 40.6839688988764, 122.01463059154929 40.68385904225352, 121.99325626373626 40.67874021978022))",10163.739414440886
79,39.991677144345,120.04580999985224,28,anchorage,"POLYGON ((120.01740142830882 39.94452101286765, 120.00683237681159 39.979236971014494, 120.01030331666668 39.98514071666667, 120.0228682962963 39.99288055555556, 120.06296523333334 40.01710641666667, 120.07504532530122 40.01982257831325, 120.07787877647058 40.010372399999994, 120.07649794915254 40.00653547457627, 120.0711316701031 39.995336649484535, 120.03826367248062 39.947442808139535, 120.01740142830882 39.94452101286765))",12334.828216295684
80,29.07216069189847,121.67644164311558,124,anchorage,"POLYGON ((121.71288997777778 29.018468972222223, 121.62333743939394 29.038094015151515, 121.607739768 29.113586432, 121.60776626865672 29.113645686567164, 121.61933432692308 29.13180608653846, 121.6656441968504 29.11103009448819, 121.7735712682927 29.04553912195122, 121.77163140298507 29.032375761194032, 121.71288997777778 29.018468972222223))",4388.098028775153
82,26.633734224005302,119.83108607563769,13,anchorage,"POLYGON ((119.83719260714285 26.623615446428573, 119.81903105357142 26.640683535714285, 119.82028072 26.642840008, 119.82671407407408 26.640945537037037, 119.84183230973451 26.631448194690265, 119.8455705131579 26.628658881578946, 119.83719260714285 26.623615446428573))",3788.3943290108787
86,37.36964170533099,118.99513440289313,16,anchorage,"POLYGON ((118.9911435909091 37.368195015151514, 118.99214295833333 37.36886838888889, 118.99515598843931 37.36976641040462, 118.99962087272728 37.37105989090909, 119.0004451898734 37.37115364556962, 118.9911435909091 37.368195015151514))",5493.176796211364
87,28.681022343815926,121.77915370313723,77,anchorage,"POLYGON ((121.88861265517241 28.631240120689654, 121.75770355670103 28.64480893814433, 121.74453443103448 28.647741120689656, 121.73188040217391 28.679646597826085, 121.74405826666666 28.6897199, 121.79210985714286 28.725263, 121.79922417307692 28.72709530769231, 121.8012919090909 28.72712490909091, 121.86286661006288 28.676544641509434, 121.88861265517241 28.631240120689654))",18889.1546328641
88,30.133030438844422,122.23233274834543,10,anchorage,"POLYGON ((122.2085343877551 30.112253, 122.20619958490566 30.112450311320757, 122.2056455846154 30.112499969230768, 122.20281936734693 30.11278993877551, 122.2393845054945 30.159997439560442, 122.2844950125 30.166580975, 122.25717319871796 30.139233974358977, 122.2085343877551 30.112253))",5126.729142023787
89,39.09122690785184,118.52542909187083,76,anchorage,"POLYGON ((118.51974800757576 39.045501643939396, 118.49058458974359 39.08259518803418, 118.49898006557378 39.09689296174864, 118.50255800000001 39.102419418604654, 118.50266341935485 39.10249975806452, 118.5338298 39.115117399999995, 118.53495632876712 39.11499218493151, 118.54879209090909 39.11078258181818, 118.56995847457627 39.10254550847458, 118.56990946938775 39.10234024489796, 118.51998794285714 39.04564320952381, 118.519829875 39.04550353125, 118.51974800757576 39.045501643939396))",3746.679696465846
