terminal_id,lat,lon,berth_count,dwell_minutes,center_method,polygon
61,31.276745858823528,118.19699929411766,6,30972.849999999995,duration_weighted_berth_medoid,"POLYGON ((118.18834120101974 31.267072904342978, 118.18571640990521 31.266954181823767, 118.18377660448166 31.26784182982407, 118.18256277718956 31.269410444431447, 118.18202410647267 31.272490005351145, 118.18289261281916 31.27421848448248, 118.18422169926846 31.275214003778558, 118.1867904104211 31.275950193010903, 118.18894914161719 31.275728479031184, 118.18938283104312 31.279882065846163, 118.19028817098778 31.28156649308256, 118.1920115386413 31.282691944449496, 118.19487985342573 31.283025767213427, 118.19644804350519 31.28417308524948, 118.19809357611666 31.284581708908018, 118.20056349462143 31.28436058793708, 118.20428955119004 31.282718723915742, 118.20564198025482 31.280770324860715, 118.20583179544164 31.277906525534764, 118.20492454485388 31.27464716826466, 118.20396019214971 31.27318542350471, 118.20453561373311 31.27050637406363, 118.20345232006756 31.26841391285616, 118.20095715735995 31.267066843309173, 118.19837029011305 31.266938534594228, 118.19613098557643 31.268052973991452, 118.19476103151291 31.270364188295105, 118.19212161992361 31.270591773288626, 118.19095743750371 31.26834529348355, 118.18834120101974 31.267072904342978))"
62,31.30415415,121.5601547,1,88784.55,duration_weighted_berth_medoid,"POLYGON ((121.5634551869375 31.29967584963304, 121.56151808697928 31.298794087662895, 121.55932327859884 31.298801901057494, 121.55659195295632 31.29982205674508, 121.55520337825207 31.30134635106517, 121.55492273313563 31.308183091911104, 121.55585596964987 31.309868916803588, 121.55807448842945 31.311345687926803, 121.56032163806061 31.311582862912616, 121.5627612226248 31.31092139963286, 121.56414134911898 31.310078283891503, 121.56505695641502 31.308857918843763, 121.56530039170207 31.302158039703897, 121.5647000798913 31.3008390332158, 121.5634551869375 31.29967584963304))"
63,26.458708650000002,119.69895553333335,2,47517.933333333334,duration_weighted_berth_medoid,"POLYGON ((119.6910131528391 26.456935225232996, 119.68829762240131 26.458660750985583, 119.68728358729803 26.461263269962966, 119.68790615971501 26.464438715972534, 119.69069802307963 26.466492409988547, 119.69526489872854 26.466601764146784, 119.696892625765 26.466100535128184, 119.69837663008069 26.464850711880498, 119.70367868435443 26.46464599650457, 119.70525181327572 26.46385925239719, 119.70653154896932 26.46220925885072, 119.70691843614128 26.455612737491958, 119.70587211470018 26.453874332820977, 119.70402761213083 26.452791461679443, 119.69399520121151 26.452601382857488, 119.69169481872214 26.454306959551676, 119.6910131528391 26.456935225232996))"
64,25.731651285714285,119.62112745238095,1,32756.23333333333,duration_weighted_berth_medoid,"POLYGON ((119.62478281782579 25.726128251274663, 119.62250894717454 25.725135709237126, 119.61891499988285 25.725358472230905, 119.61721202118967 25.725867098411797, 119.61561206117808 25.727271868395942, 119.61496128452823 25.72919725083031, 119.61525524895436 25.73389384718403, 119.6158860338319 25.73541025046858, 119.61712640673103 25.736582368204417, 119.6192245704158 25.73728516190109, 119.62305178805681 25.737011432258385, 119.6246645563191 25.736413597315806, 119.62590296670456 25.735307467840425, 119.62664788101254 25.73346940153346, 119.62668862416561 25.729145813712385, 119.6260341208369 25.72736393882883, 119.62478281782579 25.726128251274663))"
65,35.087555333333334,119.36401462222223,8,69205.9,duration_weighted_berth_medoid,"POLYGON ((119.35952779004326 35.08626302246697, 119.35885747035312 35.089713478583235, 119.35939201424068 35.091026764020086, 119.36047982466062 35.092083275641976, 119.36023362596475 35.09400513037153, 119.3614263348694 35.095961195503776, 119.36290407233118 35.09679678424033, 119.3654497700851 35.09729025110305, 119.36638783319252 35.09937071247022, 119.36847799025696 35.100622003887366, 119.37309014576776 35.10068817450122, 119.37548691677851 35.099735460575964, 119.37668401093576 35.09819525816113, 119.37675393150397 35.09549754957636, 119.37812754787709 35.093364365498424, 119.37832809693322 35.08747769279115, 119.37705843443408 35.08559494352186, 119.37515186848584 35.08469695032392, 119.3722552794982 35.084546171453056, 119.37003255565534 35.08556037894861, 119.37006366328941 35.08235559327375, 119.37097856615601 35.08047409962667, 119.37097839762313 35.0757073085145, 119.37024305867587 35.07402538244069, 119.36822690084519 35.072497721441245, 119.36611790050851 35.072061875649425, 119.36347116905016 35.07254591965308, 119.36191879334584 35.0732196708525, 119.3608010455693 35.07432928339419, 119.36028899210764 35.075704922366455, 119.36026560921918 35.07914601868157, 119.35940169155421 35.08097024505024, 119.35952779004326 35.08626302246697))"
66,31.943251605263157,120.21376939473684,6,95665.48333333332,duration_weighted_berth_medoid,"POLYGON ((120.20357837335871 31.939636711290003, 120.20116762255725 31.940203127383484, 120.19930642963422 31.941833071868146, 120.19867680919717 31.943630594743198, 120.1990569619446 31.94551332495578, 120.20081560989024 31.94765844144917, 120.20398140852143 31.948359388505903, 120.20537072464383 31.949406880001227, 120.20699052985636 31.949868582454975, 120.21083256445709 31.949440556020317, 120.21299778211208 31.94744218695961, 120.21596745334168 31.947090308958067, 120.22021608467448 31.947690651255666, 120.2241911475001 31.946540824870596, 120.22691305053478 31.946522307846923, 120.22906474776305 31.945232887753445, 120.23033960105033 31.94311350448254, 120.23030192618391 31.941642067921897, 120.22961008161221 31.940292425850423, 120.22785578502672 31.938919594535907, 120.22620958668702 31.938366240826436, 120.22443929081089 31.93839579135478, 120.22263802832688 31.939124621444428, 120.21547759379084 31.938469254790704, 120.21372649643783 31.939026555346743, 120.21118598350206 31.939048902094566, 120.20916411436028 31.94006358827528, 120.20357837335871 31.939636711290003))"
67,31.943517054545456,120.23721461818181,2,31026.26666666667,duration_weighted_berth_medoid,"POLYGON ((120.2302694703511 31.938081075146346, 120.22761076158646 31.938707767260745, 120.2253695260207 31.941024336314193, 120.22549501341052 31.944162668027495, 120.22685790959889 31.94603359305389, 120.22878176968788 31.946884542242042, 120.23254613459862 31.94685655909635, 120.23520757261034 31.94773963708226, 120.23928221176519 31.94722035486069, 120.24108784241739 31.946197371970513, 120.24198809223448 31.9449307681928, 120.24225227116051 31.94346869698465, 120.24149270057913 31.941183284433368, 120.24050577343638 31.940012650161787, 120.23826006346374 31.93903284009415, 120.23476340688167 31.939009815496, 120.23295242322712 31.938244839112837, 120.2302694703511 31.938081075146346))"
68,32.04494414285714,119.94829278571429,2,1089.15,duration_weighted_berth_medoid,"POLYGON ((119.9446152492143 32.042153895158584, 119.9435552357472 32.043898870442185, 119.94369127324892 32.04640114631714, 119.94480368997124 32.04801676012667, 119.94668967531204 32.04898823865456, 119.94947742389826 32.04913751867172, 119.95153374821696 32.04851343089962, 119.95501080689236 32.044607399275655, 119.95475968365683 32.04088262017253, 119.95348529332972 32.03938724472739, 119.95195589187085 32.03867098823575, 119.9487215659342 32.038608682048846, 119.94703110323988 32.0390200937575, 119.94538860778299 32.04024855196895, 119.9446152492143 32.042153895158584))"
69,32.312219,119.82690560869565,1,31563.05,duration_weighted_berth_medoid,"POLYGON ((119.83011874098516 32.308528875125496, 119.82849442783363 32.307811116009596, 119.82666609848928 32.307701564050625, 119.82390450903291 32.3081890787168, 119.82218275286485 32.309377533977724, 119.82134616810029 32.31111821669163, 119.82148823427872 32.31387493268557, 119.82210888583846 32.31526755414759, 119.82331531103014 32.31635150386144, 119.82535824614042 32.31702529691855, 119.82839836757381 32.31689631398546, 119.83002045945072 32.316374935011275, 119.83128758928763 32.31537277926237, 119.83209159571904 32.31367700747947, 119.8321407466879 32.31114704760079, 119.83147811098527 32.30970308458984, 119.83011874098516 32.308528875125496))"
70,35.160832944444444,119.39735731111111,1,379635.01666666666,duration_weighted_berth_medoid,"POLYGON ((119.40989508403844 35.15849769995922, 119.40843258224963 35.15723245732643, 119.4064216815532 35.1566600621748, 119.38905231361602 35.156710342714675, 119.3874667760937 35.15723245732645, 119.38623464181197 35.1582010619831, 119.38519050427455 35.159814135847625, 119.38504197794195 35.16163146513782, 119.38628178880116 35.1635564388601, 119.38903070749804 35.164928542909216, 119.40686865084531 35.1649285429092, 119.40884181367159 35.16416562073295, 119.41060533770494 35.16233698306979, 119.41090249760214 35.16053189216299, 119.40989508403844 35.15849769995922))"
71,34.74634832960894,119.41412307821228,10,93719.73333333334,duration_weighted_berth_medoid,"POLYGON ((119.39922001368656 34.745769915789616, 119.39618876961481 34.746220818233574, 119.39490669525769 34.747148506674556, 119.39395752132727 34.74858688007625, 119.39385981576304 34.75102577885357, 119.39568596263443 34.753095978057374, 119.39841402502678 34.75394076730906, 119.40021865721661 34.75367369455951, 119.41185774713219 34.75392558481824, 119.41488940728448 34.75300568842394, 119.41731038362627 34.75279658660868, 119.41947268984542 34.751287560672395, 119.42207235663157 34.75126286793794, 119.42395148621972 34.75054845600015, 119.42510790228413 34.74960221482503, 119.42745448539073 34.749110943145645, 119.42920946773525 34.74758906699624, 119.42982087366687 34.74531126314178, 119.42902473765179 34.74326584792959, 119.42697764181725 34.741930828645444, 119.42413384668855 34.74154179425812, 119.42190820448853 34.74229511846086, 119.41975653292168 34.74066881417834, 119.41601834175931 34.740347217013344, 119.41386382340478 34.740780525415744, 119.41054513933511 34.74301014801336, 119.40945301245625 34.74419564547371, 119.40901905435284 34.745657172807846, 119.39922001368656 34.745769915789616))"
72,34.74829003333333,119.4365555,4,8550.150000000001,duration_weighted_berth_medoid,"POLYGON ((119.43045058561536 34.75029335616237, 119.43167512395584 34.751654592727256, 119.43371338876487 34.75245495878131, 119.4432268818774 34.752388753100234, 119.44564925736455 34.75157080297617, 119.44700551064935 34.75059789735961, 119.44778779186713 34.74926551780514, 119.44787040663478 34.74778773513289, 119.44698061368412 34.74609689387662, 119.44477034557774 34.74458713068318, 119.43729272752981 34.74419733538587, 119.43532259697483 34.742783274971046, 119.43191353542754 34.7423600785799, 119.42961142413662 34.74328814034177, 119.42821719427714 34.745448987859014, 119.42826104648253 34.74828309656887, 119.43045058561536 34.75029335616237))"
73,34.61306597674418,119.55368593023256,2,51732.233333333344,duration_weighted_berth_medoid,"POLYGON ((119.55347815771147 34.60594140995866, 119.55062755028922 34.60666938577853, 119.54867123030097 34.60863734495316, 119.5484951092551 34.61690753744831, 119.54947062767083 34.618551261356345, 119.55128440297199 34.619608734886796, 119.55759724942853 34.619953139792145, 119.55921866355737 34.619333873688475, 119.56041818924318 34.61824322948828, 119.56100584290027 34.61685393150559, 119.56119270028404 34.61293508820169, 119.5632995108982 34.6123736308443, 119.56460232703728 34.61134311552974, 119.56530628366612 34.60997342566667, 119.56555388445675 34.60754139786703, 119.56434594366362 34.60565487420583, 119.56207302101005 34.604631312606244, 119.55812692617712 34.60441488666376, 119.55649330248616 34.604956250007135, 119.55522128882126 34.60599572196928, 119.55347815771147 34.60594140995866))"
74,35.31650235211267,119.51573874647887,2,83874.23333333334,duration_weighted_berth_medoid,"POLYGON ((119.5104983867338 35.31127294190913, 119.51057672323468 35.31970872759358, 119.51107971446572 35.32139482650283, 119.51213859970649 35.32248756430777, 119.51441477174859 35.32354770930242, 119.51612412165544 35.32373428944481, 119.5177936424206 35.32338158632371, 119.51994100726544 35.321892638049576, 119.52079252563678 35.31974657200019, 119.52076630307768 35.3057295009277, 119.52025757158094 35.30436087211921, 119.51874597563364 35.30292854071483, 119.51721680240807 35.302257088382994, 119.51505732459297 35.30215842285138, 119.51280685631627 35.302841140583226, 119.5114168960508 35.3037640684428, 119.5104140641436 35.30577932531631, 119.5104983867338 35.31127294190913))"
75,34.32600646060606,119.74893588030302,1,25036.466666666667,duration_weighted_berth_medoid,"POLYGON ((119.75257593964514 34.32337716127617, 119.75092307748044 34.32227832882014, 119.74884389337988 34.32192871561899, 119.74718482297133 34.322247176208165, 119.74523468971967 34.32338297173627, 119.7442812530626 34.324650538047734, 119.74400977919827 34.32612579990835, 119.7455636923649 34.328931050026824, 119.74695555468449 34.32976485146165, 119.74905719037609 34.330106232704495, 119.75244095888597 34.32887923357281, 119.75350993244363 34.32770189924527, 119.75394043373106 34.32627393307372, 119.75366470678995 34.324820073846126, 119.75257593964514 34.32337716127617))"
76,32.02526875,120.77957128125,3,23691.850000000002,duration_weighted_berth_medoid,"POLYGON ((120.7786256394553 32.020934807020836, 120.77574245468561 32.0216811196949, 120.77439090400071 32.022803341233676, 120.77363760877638 32.02422052853438, 120.77423324621634 32.0276348536992, 120.77530405274182 32.028771842506046, 120.7767996836213 32.02948535383784, 120.78127926503896 32.02945038666525, 120.78476825756556 32.028555872951024, 120.78630254811888 32.02757412609237, 120.78843044741447 32.0272471228967, 120.79010388018051 32.026142182165096, 120.79113834337143 32.02433824675714, 120.79129190288057 32.02284093947899, 120.7905137620668 32.0210892950217, 120.78923329742602 32.02004987790192, 120.78739792935653 32.0193910709023, 120.78528111431146 32.01933156221998, 120.78282907380137 32.02054329881044, 120.7786256394553 32.020934807020836))"
77,32.13089662962963,121.50040114814816,7,216090.2166666667,duration_weighted_berth_medoid,"POLYGON ((121.49426311282174 32.126606319100176, 121.4950676880134 32.128576336565835, 121.49517891860673 32.134234534008954, 121.4968798495884 32.13726134749382, 121.49843511441884 32.138533045305465, 121.50030297696607 32.13907379506776, 121.50211065548643 32.13912045756974, 121.50379353406382 32.13855963666573, 121.50531158070423 32.13715116855881, 121.50600585267173 32.13541279558695, 121.50582722982094 32.13253672092317, 121.50760264022676 32.13135097165589, 121.50860960329099 32.12918196171036, 121.50825128117775 32.12695003971523, 121.50651417066277 32.125179642524955, 121.50605017974465 32.12405147352844, 121.50769212216204 32.123053516617205, 121.50868222374879 32.12142795118877, 121.50887186277926 32.119183422897784, 121.5080143360722 32.11748317027886, 121.50590253573151 32.11618706531173, 121.50289226629653 32.115860226159135, 121.50087812062107 32.116595507237555, 121.49951288385864 32.11805588375784, 121.49572904168281 32.11914346817461, 121.49459442716574 32.120242020377546, 121.49403173964026 32.12162154124413, 121.49426311282174 32.126606319100176))"
78,35.367758055555555,119.54859058333334,3,112254.90000000001,duration_weighted_berth_medoid,"POLYGON ((119.54588571484652 35.37377895785102, 119.54607693857635 35.37744149788003, 119.54689604565688 35.37869777751045, 119.54824053253542 35.379604716640394, 119.55364166254147 35.380195689284896, 119.55557916985727 35.37949044927831, 119.55690343782125 35.37813874421349, 119.55747387726255 35.37141644862899, 119.55642721258592 35.36982824474071, 119.55438326091276 35.368793696172176, 119.5541787103459 35.362235109460336, 119.553088501688 35.36072768422788, 119.55126515419221 35.35980478460274, 119.54735313218053 35.35936620916158, 119.5455847769831 35.35963006435265, 119.5436357747347 35.36080461364932, 119.5425117440386 35.362336492165056, 119.54242496389278 35.37091026003628, 119.54362009440918 35.372760352847195, 119.54588571484652 35.37377895785102))"
79,39.9262098,119.64679563333334,5,73230.34999999999,duration_weighted_berth_medoid,"POLYGON ((119.63882946123576 39.922634003972874, 119.63809957633835 39.92402044739794, 119.63815565184636 39.92535102861102, 119.63904167845298 39.927214034166546, 119.64057221311249 39.92842596295804, 119.64295212674465 39.928937211330656, 119.64682705913718 39.930787820579376, 119.64847200197337 39.93113780288974, 119.65171707035798 39.930770276549886, 119.65371723909382 39.92946464506909, 119.65441215548987 39.927864915159624, 119.6540753506991 39.92576700637503, 119.65259569253602 39.92414271400821, 119.64934864762343 39.92287930557425, 119.65022923799945 39.921381227500106, 119.65032272892083 39.91952844812871, 119.64950831701235 39.91802079566792, 119.64825570145905 39.91713013205777, 119.64506115953537 39.91651685685949, 119.64255084416376 39.91716622760803, 119.63965880925286 39.91963896250106, 119.63882946123576 39.922634003972874))"
80,38.948408875,121.8477016875,2,110245.99999999999,duration_weighted_berth_medoid,"POLYGON ((121.84262769943571 38.94912942114441, 121.84433932182486 38.95231585018594, 121.84698645935651 38.95359843592502, 121.84901892722303 38.95365244440582, 121.85072360571465 38.953242453694116, 121.8520884993015 38.95234866494768, 121.85289820179386 38.951112120232125, 121.85227523762791 38.94643762553733, 121.85088493040021 38.94509400375767, 121.84927701890547 38.94449887800482, 121.8459404223494 38.94455197579058, 121.84402817508222 38.94535354910148, 121.84269574540019 38.947085711412306, 121.84262769943571 38.94912942114441))"
81,32.000552666666664,120.75446955555556,1,326.9666666666667,duration_weighted_berth_medoid,"POLYGON ((120.7573189814717 31.99722726601068, 120.75541213735933 31.996447438226664, 120.75276295715956 31.996459520589532, 120.75110696047714 31.996842636235616, 120.74974134946092 31.997724593765295, 120.74874003826419 31.999326785366492, 120.74854587972303 32.00139093886156, 120.74897291698906 32.00285025613613, 120.75003261227056 32.00405571656945, 120.75198791506213 32.00492564826184, 120.75502393786633 32.005076123140654, 120.75668680834647 32.00471249373275, 120.75806721943096 32.00384624617667, 120.75909453338663 32.00225510592316, 120.75936856647785 32.00001682738907, 120.75862275625511 31.9983345550879, 120.7573189814717 31.99722726601068))"
82,31.38006101818182,121.498738,1,67159.48333333334,duration_weighted_berth_medoid,"POLYGON ((121.50164205752054 31.37651756802, 121.50006783112173 31.375879996322745, 121.49789767227215 31.37587305730362, 121.49555546503659 31.37680010255683, 121.4941772593268 31.378182312785047, 121.4936980563353 31.379950794022257, 121.49425166211013 31.38250593725561, 121.49507929582923 31.38381367590354, 121.49642729254212 31.384754452283822, 121.49809309355096 31.385186911749145, 121.4998263848306 31.385046077241554, 121.50189081565154 31.384265200264068, 121.50337296061014 31.38287029418989, 121.50387968999917 31.38142124526978, 121.50378614553247 31.37905847196548, 121.5030405554888 31.377628256990572, 121.50164205752054 31.37651756802))"
83,31.970610264705883,120.43600247058825,2,47277.883333333324,duration_weighted_berth_medoid,"POLYGON ((120.42797548128621 31.964236880990775, 120.42521927981919 31.96499621942885, 120.42321729444315 31.96714847074188, 120.42313565532868 31.969410073153842, 120.42373206309354 31.970953489469775, 120.4248264639049 31.972132106091408, 120.42724155375261 31.97301806263429, 120.43046418179227 31.972853697135704, 120.43196830660993 31.97468687393904, 120.43401084640223 31.975447617982596, 120.43905340133092 31.975286438275564, 120.44132479829231 31.974143778623702, 120.44223474889053 31.97285081372756, 120.44248312035744 31.971359749780916, 120.44221973853783 31.96882169855695, 120.44083597533773 31.966923612942026, 120.43843656236852 31.96600849928314, 120.43403912383958 31.966004889262162, 120.43277138928924 31.964909198748643, 120.43119309220603 31.964346237921024, 120.42797548128621 31.964236880990775))"
84,31.966207114348144,120.36973242024763,3,75659.98333333332,duration_weighted_berth_medoid,"POLYGON ((120.3695919100713 31.960539001212553, 120.3669119250636 31.96104428782087, 120.36453533964377 31.96332077093862, 120.36450185369542 31.96694844540318, 120.36548964426078 31.96895396845164, 120.36760922956557 31.970175029682853, 120.37163597428992 31.97039512359874, 120.37360191626122 31.971019817429582, 120.37664673636229 31.97069692285588, 120.37818771104801 31.97002229363961, 120.3793125918316 31.96890273186084, 120.37985371220759 31.96750509864478, 120.37954532718445 31.96511478770655, 120.37876857719613 31.963789569854626, 120.37466721437801 31.96169358605494, 120.3695919100713 31.960539001212553))"
85,30.002775504237285,122.07174018559323,3,141203.08333333334,duration_weighted_berth_medoid,"POLYGON ((122.06525816692512 30.003010357952956, 122.06642130676477 30.005017468853346, 122.06954009617547 30.006767560619974, 122.07121260620532 30.007141670901653, 122.07385310221858 30.006886829778153, 122.07580889742594 30.006001377100258, 122.07704158962962 30.004416111173995, 122.07704555134052 30.00011984633783, 122.07630754274669 29.998764000441305, 122.07465039950057 29.99756970879484, 122.07115664814702 29.997320051540036, 122.06940461045424 29.995460647155944, 122.06781623966579 29.99474857267437, 122.06515660070319 29.994802590869377, 122.06256070106586 29.996558828939158, 122.06164750051235 29.99900246929491, 122.06269196434616 30.001406291300576, 122.06525816692512 30.003010357952956))"
86,38.979260764705884,121.75923041176469,1,519.0333333333333,duration_weighted_berth_medoid,"POLYGON ((121.76302742591639 38.97621246663519, 121.76142158075048 38.975556367698275, 121.75961287209138 38.97544761278328, 121.75703277358065 38.97585762276287, 121.75530406083337 38.976929689785806, 121.75444292243351 38.978513091346834, 121.75450126609788 38.98055867862212, 121.75508376626267 38.98183600027189, 121.75624804338511 38.982844677934494, 121.75824798729394 38.983502059777685, 121.76113214749655 38.983463992045515, 121.76275757331734 38.98303424995732, 121.76405682930556 38.98216183693651, 121.76484008216619 38.98097420725391, 121.76508517003487 38.97882525010342, 121.76434634603561 38.977244893029756, 121.76302742591639 38.97621246663519))"
87,38.076094761904756,118.94679631746031,2,32129.633333333335,duration_weighted_berth_medoid,"POLYGON ((118.94596508200355 38.07153725151168, 118.94310429610984 38.07202809658466, 118.94079858894507 38.07410079037808, 118.94055748167072 38.07890500318596, 118.94186336037572 38.08104389639635, 118.94373255738235 38.081918050467074, 118.94756746163884 38.08225863222817, 118.94932681147516 38.08196910675924, 118.95088339525408 38.08108441243386, 118.95294513535902 38.08204203758146, 118.95469305251797 38.082328343440345, 118.9564445822345 38.08205605963144, 118.95792298412253 38.081268201109054, 118.95948800499183 38.07865925568263, 118.9591735282628 38.07699829618996, 118.95823564924696 38.075870299301606, 118.9554252457093 38.07463315794807, 118.95226350309242 38.07499943252404, 118.95162310290951 38.073424443985104, 118.95040052429506 38.07238993545461, 118.94876101512452 38.07181486908605, 118.94596508200355 38.07153725151168))"
88,30.642370357798164,121.18136970642202,1,67315.79999999999,duration_weighted_berth_medoid,"POLYGON ((121.18554206106934 30.63796266896672, 121.18410407532684 30.637208024832905, 121.18244412606713 30.636962187991628, 121.17782741050809 30.63705379775589, 121.17539436926525 30.637987748975444, 121.17431135576409 30.63921525000293, 121.1738719649562 30.640709260835482, 121.17379466150716 30.64373722796947, 121.17465568458735 30.6454880687888, 121.17598592181825 30.646498279723897, 121.17766708284765 30.64698646898317, 121.1831065703578 30.647113528010674, 121.18560142792913 30.646263214301896, 121.18708748234069 30.644340820063366, 121.18746333403912 30.641095599208736, 121.18684981939057 30.639223611596446, 121.18554206106934 30.63796266896672))"
89,31.989924552941176,119.95774698823529,1,25244.98333333333,duration_weighted_berth_medoid,"POLYGON ((119.96134365668586 31.985810935400693, 119.95971829242615 31.98509037849281, 119.95788884906288 31.984980940052004, 119.95512837020078 31.985472467922268, 119.95340400353543 31.98667301575725, 119.95257334184038 31.988429128721886, 119.95272264817254 31.991058461634886, 119.95334906305096 31.992448463251396, 119.95455556366247 31.993528862624895, 119.9565927052993 31.994199487840813, 119.95962287464033 31.994069661030235, 119.96124020596159 31.99354910424604, 119.96250561655442 31.992548751399326, 119.9633138759716 31.990854712277823, 119.96336821885667 31.9884515934958, 119.96270670109466 31.986994121288166, 119.96134365668586 31.985810935400693))"
90,38.9992248362069,121.89584688793103,2,17502.88333333333,duration_weighted_berth_medoid,"POLYGON ((121.88896728959399 39.000423612755924, 121.89024852909996 39.00206062650741, 121.8921124348686 39.00286236723997, 121.89676021202133 39.002912123795554, 121.89879323528258 39.00231087818778, 121.90022429633233 39.00103775451616, 121.90070317792174 38.99973250403088, 121.90062539541084 38.9959657346161, 121.89981328201134 38.99433716289145, 121.89848773577346 38.99338522590247, 121.89678708691682 38.99291565283775, 121.8908233726796 38.99295353592622, 121.88872031495036 38.99352502880753, 121.88683946709702 38.99501952842123, 121.8862837809124 38.99691999788063, 121.88711816133001 38.99910904134442, 121.88896728959399 39.000423612755924))"
91,31.36991652173913,121.50149104347827,1,27815.666666666664,duration_weighted_berth_medoid,"POLYGON ((121.50567179094577 31.36793351468415, 121.50439544788688 31.36648116432562, 121.50247972572608 31.36569289205385, 121.50077292099586 31.365665388390685, 121.4984344110449 31.366427936015285, 121.49716539671724 31.36744412299984, 121.49636376302789 31.369163090502187, 121.49722988035997 31.372485146806394, 121.4988008622666 31.373794153050184, 121.50046895844052 31.37428017520901, 121.50436561432417 31.373508257542856, 121.50565934455614 31.372443358557312, 121.50636059936245 31.37103067026499, 121.5063571260745 31.369496317324995, 121.50567179094577 31.36793351468415))"
92,25.698951680851064,119.60481808510639,1,43963.666666666664,duration_weighted_berth_medoid,"POLYGON ((119.60916783205114 25.6945542830158, 119.6069434312362 25.693569205919218, 119.60337972323914 25.69374089812779, 119.60127853955767 25.694441381508923, 119.6000354735517 25.695613444009368, 119.59935405769822 25.69753659954049, 119.59957752825252 25.702135605448852, 119.60017904280997 25.7036494665157, 119.60138729179717 25.704832783801123, 119.60345346357265 25.705570035597006, 119.6073158106443 25.70537689623046, 119.60896305813033 25.704801492619758, 119.61023660035866 25.703698190871012, 119.61101093714964 25.701842472655922, 119.61107532477925 25.69759085964691, 119.610423128571 25.695796131631585, 119.60916783205114 25.6945542830158))"
93,40.80377611111111,121.04270253703704,2,23243.483333333337,duration_weighted_berth_medoid,"POLYGON ((121.04075967880101 40.79799207663097, 121.03872524719002 40.79913918762689, 121.03771344800224 40.80052024656144, 121.03793134882675 40.80537087407865, 121.03889991206962 40.8064603808951, 121.04075204726642 40.807303014546186, 121.04438881448364 40.807637089391754, 121.0461518716619 40.807368772856805, 121.04793198905911 40.806340400800146, 121.04873903510284 40.805123953297795, 121.04905104639252 40.802442737720675, 121.04990258420929 40.80086231380428, 121.04952999691977 40.798466518192626, 121.04783387819838 40.79703256946916, 121.04483970334081 40.79647899226586, 121.04270400701782 40.79675365289693, 121.04075967880101 40.79799207663097))"
94,25.582997735909824,119.68708955233495,6,254028.18333333332,duration_weighted_berth_medoid,"POLYGON ((119.679530526815 25.576779342966663, 119.6778815140864 25.579055016729086, 119.67802767251905 25.58172330176235, 119.67935937008524 25.583700262857224, 119.68161536140623 25.58468676296739, 119.68234636281305 25.586308137376875, 119.683685074407 25.587445570420638, 119.68349317698882 25.589220720882075, 119.68423488030776 25.591077781658097, 119.68548157868982 25.592194686587668, 119.68710800439993 25.59279471320007, 119.68975692690692 25.59295866307443, 119.69181148971245 25.59228292320432, 119.69360000730698 25.590074766253615, 119.6936394167678 25.58632506626678, 119.69557794264738 25.585183866757376, 119.69829866708042 25.581410135668218, 119.69847061257656 25.578584780934985, 119.69777307671549 25.576773917753858, 119.69623063683409 25.575455027992785, 119.69418864721092 25.574923432333964, 119.69222001345554 25.575011362965114, 119.68880716655417 25.576339844870837, 119.68718687698019 25.57439587056636, 119.6847604190248 25.573646261697203, 119.68152668430145 25.574395648337127, 119.68022995804192 25.575467506701827, 119.679530526815 25.576779342966663))"
95,23.516862166666666,116.40558596666666,2,97750.08333333334,duration_weighted_berth_medoid,"POLYGON ((116.40459308327848 23.512245442734244, 116.40166957408324 23.513179772489156, 116.40036807388029 23.51437395544317, 116.39969400711225 23.515800917273804, 116.39964500495992 23.51735532401535, 116.40030716026253 23.519167665640598, 116.40215226657135 23.520961047696613, 116.40432951713646 23.521486212774267, 116.40813289962573 23.52108758794465, 116.41047082767278 23.519555114112006, 116.41316747082162 23.5190281849253, 116.41492528435036 23.517347183505834, 116.41540769164801 23.515846511927457, 116.4153418744536 23.51316614258395, 116.41467121171951 23.511681449492, 116.4130539168823 23.510337307111772, 116.41137685389074 23.509870805548353, 116.40858967926529 23.509932272747616, 116.4065959552765 23.510810434329244, 116.4053986470636 23.512257628078743, 116.40459308327848 23.512245442734244))"
96,25.756375333333335,119.63228164444445,1,70904.79999999999,duration_weighted_berth_medoid,"POLYGON ((119.63579169081206 25.749180963874572, 119.6338987424247 25.748164614238817, 119.63169692132388 25.748081573085603, 119.62880383716308 25.749061099684663, 119.62702832210726 25.751240954717197, 119.62691145396865 25.761758085598824, 119.62799924819903 25.763734878867712, 119.63031324130311 25.765258777100993, 119.63258748393174 25.765392025375085, 119.63517855751594 25.76462614068275, 119.63653381324065 25.76362515875869, 119.6373604901874 25.762233245232107, 119.63753485960748 25.75205040696643, 119.63702622064552 25.75053940155373, 119.63579169081206 25.749180963874572))"
