terminal_id,reference_pid,reference_name,center_distance_m,predicted_area_m2,reference_area_m2,area_ratio_predicted_to_reference,intersection_area_m2,iou,predicted_area_precision,reference_area_recall
360,"1,936",大榭万华煤码头,145.08253463541257,937917.9652421502,414975.4971200875,2.2601767375453767,409907.5231930965,0.43469102365859597,0.43703984610985375,0.9877872935579027
361,"1,540",大麦屿,300.02973210321056,1550994.7756104318,1397056.331939576,1.1101877140896232,821486.6415404873,0.3862975492494708,0.5296514562514701,0.5880125394800597
362,"2,116",梅津码头,607.1315360690623,1013553.219848116,1231173.2978419156,0.8232417171690948,570046.7632260895,0.3403915057231698,0.5624241056740096,0.4630109865323641
363,"2,027",南京西坝电厂码头,383.7234502354097,1931609.941436184,671500.1449150103,2.8765592324342117,671500.1449150103,0.34763754861177554,0.34763754861177554,1.0
364,"2,049",扬州国信扬二电,248.1006468447054,962626.5619907884,482322.47566109046,1.9958152700045213,364069.3338380796,0.3368268758803496,0.3782041221521617,0.7548255621699396
365,"2,041",华电句容码头,417.9222754654385,1241689.8516806467,1037157.1560497826,1.1972051144205254,639322.4089980418,0.38994377363556454,0.5148809166256041,0.6164180667017013
366,"1,952",锦州港煤码头,347.59009529194714,950042.8421707149,1334718.4904378909,0.7117926731194286,588975.8172505539,0.3473174006479211,0.6199465867295275,0.44127343815947606
367,"1,943",常熟电厂,945.1892652572984,982485.6879663201,3128898.142201512,0.31400373016778266,607904.7174531295,0.17351458304601936,0.6187415500285319,0.19428715471875474
368,"2,104",南通华能电厂码头,830.1189954021646,952124.642017727,3492063.1726085613,0.2726538997020757,661821.1094324716,0.1749753953057173,0.695099234098123,0.18952151685677926
369,"1,454",永新散货码头_散货泊位,436.8415752748066,1310380.9065224943,912393.5459966115,1.4362014201790079,614672.8440825107,0.38223507821753805,0.46907951804161846,0.6736926699882569
372,"1,229",宁德福鼎杨歧码头,220.57619903115204,1347634.6061493028,571234.6453897513,2.359161190634396,554985.8359524271,0.4069158914977489,0.4118221908371956,0.9715549300651439
373,"1,204",新会新港码头,81.2597992829261,1035065.6861081459,189614.61078389653,5.458786545135009,189614.61078389653,0.18319089631581623,0.18319089631581623,1.0
374,"1,865",东莞麻涌码头,407.35034030184335,2189205.8487786,1262456.6326912213,1.734084001057364,781627.9888263157,0.2927407833044336,0.35703722848283137,0.6191325456939404
376,"1,847",龙眼港马兰湾船厂,1196.4035171098278,2193806.0689294175,3947093.244620668,0.5558029499098524,1399980.515172584,0.2952972988382977,0.6381514460190083,0.3546864561866027
377,"1,120",潮州虎屿码头,555.63364445008,928007.2926087514,3348927.577110405,0.2771058111114708,899591.6659077265,0.2663607491511408,0.9693799532316768,0.2686208182154634
378,"1,222",江门码头,320.8056248813122,1182399.5114334598,483155.5679801344,2.447243889533476,423971.9228806446,0.34147686415508577,0.3585690951162947,0.8775060269988999
381,"1,833",山东钢铁日照港_散杂货码头,328.44706003917935,1393947.7207367287,2568223.0743085723,0.5427673844539431,1195350.8913146006,0.4320306101972245,0.8575292125610235,0.46543888779459625
382,"1,251",蛇口码头,1530.5623860386988,1439674.240108027,10063372.29105009,0.14306081485114175,1205719.8224390843,0.1170905669544473,0.8374948921421365,0.11981270170352311
383,"1,239",乐清湾港区C区码头,363.24067920404076,1072753.0007295578,3256787.4087076522,0.32938993741542505,1072753.0007295578,0.32938993741542505,1.0,0.32938993741542505
384,"1,763",庄河码头,906.417803220958,2534356.2781275795,4698851.998729618,0.5393564808622975,2238230.1593140378,0.44809608904051385,0.8831552921863361,0.4763355304485363
386,"1,733",吴淞船厂,1019.8133291518191,2619690.3623102624,1418696.5635163505,1.8465473376612367,579428.1145739085,0.1675151819353586,0.22118190871341004,0.40842286467357797
387,"1,944",漕泾发电厂,969.3207520439304,915169.3912684392,2615098.070560041,0.3499560500507155,749933.7381191488,0.26972795809513056,0.8194480117825278,0.2867707894253256
388,"1,511",福建石化码头,1144.2877412648836,1118816.5779521149,3781067.8384135617,0.2958996309417028,433842.076585959,0.09714240116392577,0.3877687237885452,0.11474062225976563
391,"1,122",江门南洋船舶工程_舾装码头,234.1407853399797,913792.2411035683,1858049.9113188772,0.4918017732122934,835434.1247001792,0.4314349624355116,0.9142495275416679,0.4496295388034937
392,"1,934",广西电厂,190.60465570590173,1771128.458662346,346631.4656770754,5.1095432297319,346631.46567707544,0.19571221047335588,0.19571221047335588,1.0000000000000002
393,"1,994",妈湾港码头,1472.4902838133746,1385379.8425625893,755971.7281857878,1.832581551544634,0.0,0.0,0.0,0.0
394,"1,907",大连国际谷物，油料和食品物流工业园区东,354.1109777691504,1232128.7239315722,633253.9477549874,1.945710292529113,520097.78088355105,0.3866079106657488,0.42211318572623047,0.8213099700797797
395,"1,779",台州修理码头,1812.0625771272887,914749.1967837077,507018.6218590387,1.8041727805374892,0.0,0.0,0.0,0.0
396,"1,111",台州修理码头,449.249999130512,1978591.4601074161,1045519.0038064714,1.8924490639614038,1043804.4198091304,0.5270924779109111,0.5275492393727723,0.9983600642445536
