cluster_id,lat,lon,count,type,polygon,distance_to_coast,inside_china_land,land_overlap_action,terminal_overlap_action
119,34.3105269896729,120.32204876358666,19,anchorage,"POLYGON ((120.274958 34.304269, 120.275595 34.304435, 120.275599 34.304436, 120.275602 34.304437, 120.275606 34.304439, 120.275609 34.304441, 120.277532 34.305653, 120.277535 34.305656, 120.277538 34.305658, 120.27754 34.305661, 120.277543 34.305663, 120.277545 34.305666, 120.278344 34.306973, 120.278346 34.306976, 120.278347 34.30698, 120.278348 34.306983, 120.278349 34.306987, 120.278474 34.308447, 120.278474 34.308451, 120.278474 34.308454, 120.278473 34.308458, 120.278472 34.308461, 120.27847 34.308465, 120.277105 34.310972, 120.277103 34.310975, 120.277101 34.310978, 120.277098 34.310981, 120.277095 34.310984, 120.277092 34.310986, 120.277089 34.310988, 120.277085 34.31099, 120.27424 34.312227, 120.273864 34.314408, 120.273863 34.314411, 120.273862 34.314415, 120.27386 34.314418, 120.273858 34.314421, 120.273856 34.314424, 120.273854 34.314426, 120.272606 34.315686, 120.33469 34.347019, 120.453462 34.31573, 120.454513 34.31485, 120.453905 34.31337, 120.411033 34.288179, 120.380513 34.280712, 120.306353 34.279302, 120.305183 34.279686, 120.274958 34.304269))",6933.034417926163,False,unchanged,terminal_area_clipped
130,21.83421838322023,113.28760991963807,33,anchorage,"POLYGON ((113.31507 21.801932, 113.267052 21.821786, 113.254331 21.830897, 113.254072 21.832507, 113.262218 21.848989, 113.263645 21.848045, 113.263649 21.848043, 113.263653 21.848041, 113.263657 21.848039, 113.263662 21.848038, 113.265344 21.847709, 113.265349 21.847708, 113.265353 21.847708, 113.265358 21.847708, 113.265363 21.847709, 113.267451 21.848153, 113.267455 21.848154, 113.267459 21.848156, 113.267463 21.848158, 113.267466 21.84816, 113.26747 21.848162, 113.269098 21.849453, 113.269102 21.849456, 113.269105 21.84946, 113.269108 21.849464, 113.270153 21.851112, 113.270155 21.851116, 113.270157 21.851119, 113.270158 21.851123, 113.270159 21.851127, 113.270399 21.852716, 113.270399 21.85272, 113.270399 21.852724, 113.270398 21.852728, 113.270398 21.852732, 113.270128 21.853721, 113.287286 21.853179, 113.303356 21.848623, 113.337462 21.836967, 113.33766 21.835202, 113.317125 21.802547, 113.316298 21.801899, 113.31507 21.801932))",6422.79996724696,False,unchanged,terminal_area_clipped
134,30.774738363288165,122.62245546207139,23,anchorage,"POLYGON ((122.603894 30.753541, 122.605404 30.78025, 122.626079 30.807703, 122.627561 30.808367, 122.629031 30.80733, 122.635464 30.785702, 122.630837 30.752943, 122.630037 30.752137, 122.622348 30.749521, 122.604983 30.752784, 122.603894 30.753541))",12505.382502983184,False,unchanged,unchanged
135,30.471658852417107,122.10823444314441,110,anchorage,"POLYGON ((121.967644 30.410171, 121.966598 30.477387, 121.976256 30.496083, 121.991393 30.500953, 122.207925 30.523953, 122.220528 30.518275, 122.232297 30.507349, 122.247422 30.485323, 122.24873 30.481448, 122.252779 30.44416, 122.248513 30.437011, 122.245849 30.435312, 122.109284 30.411756, 121.9693 30.408796, 121.96814 30.409185, 121.967644 30.410171))",18321.2122340135,False,unchanged,unchanged
144,22.00395089198775,113.90555590136101,8,anchorage,"POLYGON ((113.89141 21.986911, 113.887138 22.01008, 113.8879 22.011618, 113.915867 22.015374, 113.934908 22.008539, 113.935076 22.007403, 113.934329 22.006489, 113.917143 21.997154, 113.893752 21.985835, 113.892215 21.985855, 113.89141 21.986911))",14593.43521039272,False,unchanged,unchanged
145,22.96826635380215,116.57527224155083,23,anchorage,"POLYGON ((116.555526 22.913669, 116.524673 22.950978, 116.520659 22.986594, 116.521301 22.992335, 116.544376 23.000491, 116.63165 22.994799, 116.63689 22.974349, 116.636506 22.973029, 116.625928 22.962355, 116.557806 22.913398, 116.556605 22.913095, 116.555526 22.913669), (116.541792 22.951462, 116.541787 22.951463, 116.541783 22.951464, 116.541778 22.951463, 116.541774 22.951463, 116.54177 22.951462, 116.541765 22.951461, 116.539752 22.950748, 116.539748 22.950746, 116.539744 22.950743, 116.53974 22.950741, 116.539736 22.950738, 116.538534 22.94959, 116.538531 22.949586, 116.538528 22.949583, 116.538526 22.949579, 116.538524 22.949575, 116.538523 22.949571, 116.537592 22.94608, 116.537591 22.946076, 116.537591 22.946072, 116.537591 22.946068, 116.537591 22.946064, 116.537592 22.94606, 116.537594 22.946056, 116.538379 22.944155, 116.538381 22.944152, 116.538382 22.944149, 116.538385 22.944145, 116.538387 22.944143, 116.53839 22.94414, 116.539675 22.943015, 116.539678 22.943012, 116.539682 22.94301, 116.539686 22.943008, 116.53969 22.943006, 116.542078 22.942171, 116.542082 22.94217, 116.542086 22.942169, 116.542091 22.942169, 116.542095 22.942169, 116.543867 22.942225, 116.543871 22.942225, 116.543876 22.942226, 116.54388 22.942227, 116.543884 22.942229, 116.545494 22.942912, 116.545498 22.942914, 116.545501 22.942916, 116.545504 22.942918, 116.545507 22.94292, 116.54551 22.942923, 116.546919 22.944488, 116.546922 22.944492, 116.546924 22.944496, 116.546926 22.9445, 116.547725 22.946454, 116.547726 22.946458, 116.547727 22.946462, 116.547728 22.946466, 116.547728 22.94647, 116.547653 22.948069, 116.547653 22.948073, 116.547652 22.948077, 116.547651 22.94808, 116.547649 22.948084, 116.546922 22.949537, 116.54692 22.94954, 116.546918 22.949544, 116.546915 22.949547, 116.546912 22.94955, 116.54564 22.95064, 116.545637 22.950643, 116.545633 22.950645, 116.545629 22.950647, 116.545624 22.950649, 116.54562 22.95065, 116.541792 22.951462), (116.532459 22.99372, 116.532456 22.993716, 116.532454 22.993713, 116.532452 22.993709, 116.53245 22.993705, 116.532449 22.993701, 116.531928 22.991405, 116.531928 22.9914, 116.531927 22.991396, 116.531928 22.991391, 116.532137 22.989797, 116.532138 22.989793, 116.532139 22.989789, 116.532141 22.989785, 116.532143 22.989782, 116.532996 22.988382, 116.532998 22.988378, 116.533001 22.988375, 116.533004 22.988372, 116.533007 22.988369, 116.534376 22.987374, 116.53438 22.987371, 116.534384 22.987369, 116.534388 22.987367, 116.534393 22.987366, 116.53698 22.986774, 116.536984 22.986773, 116.536988 22.986773, 116.536992 22.986773, 116.536996 22.986773, 116.538761 22.986966, 116.538765 22.986967, 116.538768 22.986968, 116.538772 22.986969, 116.538776 22.986971, 116.538779 22.986972, 116.540647 22.988066, 116.54065 22.988068, 116.540653 22.988071, 116.540656 22.988073, 116.540659 22.988076, 116.540661 22.988079, 116.541599 22.989469, 116.541601 22.989472, 116.541603 22.989476, 116.541604 22.989479, 116.542226 22.99153, 116.542227 22.991534, 116.542228 22.991538, 116.542228 22.991542, 116.542227 22.991546, 116.541988 22.993153, 116.541987 22.993157, 116.541986 22.993161, 116.541984 22.993165, 116.541982 22.993169, 116.541089 22.994567, 116.541087 22.99457, 116.541084 22.994573, 116.541081 22.994576, 116.541077 22.994579, 116.539669 22.995553, 116.539666 22.995556, 116.539662 22.995557, 116.539658 22.995559, 116.539654 22.99556, 116.53965 22.995561, 116.539646 22.995562, 116.535459 22.995909, 116.535455 22.995909, 116.53545 22.995909, 116.535445 22.995908, 116.535441 22.995907, 116.535436 22.995905, 116.533867 22.99524, 116.533863 22.995238, 116.533859 22.995236, 116.533855 22.995233, 116.533852 22.99523, 116.532459 22.99372), (116.535282 22.981261, 116.535136 22.98375, 116.535136 22.983754, 116.535135 22.983757, 116.535134 22.983761, 116.535132 22.983765, 116.53513 22.983768, 116.534073 22.985463, 116.53407 22.985466, 116.534068 22.985469, 116.534065 22.985472, 116.534062 22.985474, 116.534058 22.985477, 116.529127 22.988431, 116.529123 22.988433, 116.529119 22.988435, 116.529115 22.988436, 116.52911 22.988437, 116.529106 22.988438, 116.526457 22.988648, 116.526452 22.988648, 116.526448 22.988648, 116.526444 22.988648, 116.52644 22.988647, 116.524347 22.98809, 116.524343 22.988089, 116.524338 22.988087, 116.524334 22.988084, 116.52433 22.988082, 116.524327 22.988078, 116.522552 22.986326, 116.522549 22.986323, 116.522546 22.986319, 116.522544 22.986316, 116.522542 22.986312, 116.522541 22.986307, 116.52184 22.983475, 116.52184 22.983471, 116.521839 22.983467, 116.521839 22.983463, 116.522024 22.981449, 116.522025 22.981445, 116.522026 22.981441, 116.522027 22.981437, 116.522029 22.981433, 116.522031 22.98143, 116.523183 22.979782, 116.524398 22.97767, 116.5244 22.977667, 116.524403 22.977663, 116.524407 22.97766, 116.52441 22.977657, 116.524414 22.977654, 116.528735 22.975233, 116.529204 22.974181, 116.527183 22.973183, 116.527179 22.973181, 116.527176 22.973179, 116.527173 22.973176, 116.52717 22.973174, 116.527167 22.973171, 116.527165 22.973168, 116.525825 22.971086, 116.525823 22.971082, 116.525821 22.971079, 116.52582 22.971075, 116.525819 22.971072, 116.525818 22.971068, 116.525818 22.971064, 116.525839 22.969038, 116.525839 22.969033, 116.52584 22.969029, 116.525841 22.969025, 116.525843 22.96902, 116.527254 22.96633, 116.527256 22.966326, 116.527258 22.966323, 116.527261 22.96632, 116.527264 22.966317, 116.527267 22.966315, 116.528639 22.965374, 116.528643 22.965371, 116.528648 22.965369, 116.528652 22.965368, 116.528657 22.965367, 116.530741 22.964959, 116.530745 22.964959, 116.53075 22.964958, 116.530754 22.964959, 116.530759 22.964959, 116.530763 22.96496, 116.532878 22.965521, 116.535376 22.96552, 116.53538 22.96552, 116.535385 22.965521, 116.53539 22.965522, 116.535394 22.965523, 116.535398 22.965525, 116.53726 22.966519, 116.537264 22.966521, 116.537267 22.966523, 116.53727 22.966526, 116.537273 22.966529, 116.537275 22.966532, 116.537277 22.966535, 116.539024 22.969564, 116.539026 22.969568, 116.539028 22.969572, 116.539029 22.969576, 116.539029 22.969579, 116.53903 22.969583, 116.539029 22.969587, 116.539029 22.969591, 116.538558 22.971968, 116.538557 22.971972, 116.538556 22.971976, 116.538554 22.971979, 116.538552 22.971983, 116.53855 22.971986, 116.538547 22.971989, 116.537026 22.973531, 116.538194 22.975313, 116.538196 22.975317, 116.538198 22.97532, 116.538199 22.975324, 116.5382 22.975328, 116.538201 22.975333, 116.538294 22.977283, 116.538294 22.977287, 116.538294 22.977291, 116.538293 22.977295, 116.538291 22.977299, 116.537329 22.979711, 116.537327 22.979715, 116.537324 22.979719, 116.537322 22.979723, 116.537318 22.979726, 116.537315 22.979729, 116.535282 22.981261))",5493.630051239449,False,land_area_clipped,terminal_area_clipped
148,38.30264372813487,118.1230765820877,18,anchorage,"POLYGON ((118.115662 38.298885, 118.124747 38.307258, 118.125737 38.30761, 118.126787 38.30739, 118.127412 38.305963, 118.124157 38.300158, 118.117818 38.29707, 118.115806 38.297294, 118.115662 38.298885))",19616.640594889057,False,unchanged,unchanged
151,29.743895921892822,122.21062108935293,14,anchorage,"POLYGON ((122.211047 29.751397, 122.217404 29.762625, 122.218323 29.763331, 122.219549 29.763273, 122.223317 29.761284, 122.223739 29.75975, 122.202103 29.721948, 122.198328 29.717582, 122.197183 29.718447, 122.19718 29.71845, 122.197176 29.718452, 122.197173 29.718453, 122.197169 29.718455, 122.19554 29.71894, 122.195535 29.718941, 122.195531 29.718942, 122.195526 29.718942, 122.194191 29.718964, 122.211047 29.751397))",6692.967397905925,False,unchanged,terminal_area_clipped
153,23.72932262871118,117.56258937040909,29,anchorage,"POLYGON ((117.543506 23.705886, 117.541414 23.706892, 117.54066 23.708554, 117.542028 23.711963, 117.5423 23.711495, 117.542302 23.711492, 117.542305 23.711488, 117.542309 23.711485, 117.542312 23.711482, 117.543693 23.710528, 117.543697 23.710526, 117.543701 23.710524, 117.543705 23.710522, 117.543709 23.710521, 117.545381 23.710116, 117.545385 23.710115, 117.545388 23.710115, 117.545392 23.710115, 117.548218 23.710109, 117.548222 23.710109, 117.548226 23.71011, 117.54823 23.710111, 117.548234 23.710112, 117.548238 23.710113, 117.55012 23.71095, 117.550124 23.710952, 117.550128 23.710955, 117.550132 23.710958, 117.55143 23.712146, 117.551433 23.71215, 117.551436 23.712153, 117.551438 23.712157, 117.55144 23.712161, 117.552188 23.713961, 117.55219 23.713965, 117.552191 23.713968, 117.552191 23.713972, 117.552191 23.713976, 117.552191 23.71398, 117.551929 23.716433, 117.551928 23.716437, 117.551927 23.716441, 117.551926 23.716445, 117.551924 23.716448, 117.550906 23.718177, 117.550904 23.718181, 117.550901 23.718185, 117.550897 23.718188, 117.550894 23.718191, 117.549515 23.719136, 117.549511 23.719138, 117.549508 23.71914, 117.549504 23.719141, 117.549499 23.719143, 117.547834 23.719543, 117.547829 23.719544, 117.547825 23.719544, 117.54782 23.719544, 117.545017 23.719407, 117.554692 23.743504, 117.579968 23.783084, 117.581126 23.7838, 117.582339 23.783517, 117.582967 23.782526, 117.584343 23.77275, 117.58295 23.774087, 117.582947 23.77409, 117.582943 23.774093, 117.582939 23.774095, 117.582935 23.774097, 117.581336 23.774712, 117.581332 23.774713, 117.581327 23.774714, 117.581322 23.774715, 117.581317 23.774715, 117.579159 23.774638, 117.579155 23.774637, 117.57915 23.774636, 117.579146 23.774635, 117.579141 23.774634, 117.577259 23.773809, 117.577255 23.773807, 117.577252 23.773805, 117.577248 23.773802, 117.577245 23.7738, 117.577243 23.773797, 117.575391 23.771539, 117.575388 23.771536, 117.575386 23.771532, 117.575384 23.771528, 117.575383 23.771524, 117.575382 23.77152, 117.575382 23.771516, 117.575222 23.766744, 117.575222 23.766741, 117.575223 23.766737, 117.57573 23.763622, 117.575731 23.763619, 117.575732 23.763615, 117.575734 23.763611, 117.575736 23.763608, 117.575738 23.763605, 117.575741 23.763601, 117.577397 23.761867, 117.5774 23.761864, 117.577404 23.761861, 117.577407 23.761859, 117.577411 23.761857, 117.577415 23.761855, 117.580072 23.760947, 117.580076 23.760945, 117.580081 23.760944, 117.580086 23.760944, 117.58009 23.760944, 117.580095 23.760945, 117.5801 23.760945, 117.583046 23.761693, 117.58305 23.761694, 117.583054 23.761695, 117.583058 23.761697, 117.583061 23.761699, 117.583064 23.761702, 117.583067 23.761704, 117.584281 23.762885, 117.584283 23.762888, 117.584286 23.762892, 117.584288 23.762895, 117.58429 23.762899, 117.58491 23.764418, 117.584911 23.764421, 117.584912 23.764425, 117.584913 23.764429, 117.585105 23.767339, 117.596254 23.688112, 117.595999 23.687107, 117.593893 23.685142, 117.59206 23.684853, 117.543506 23.705886))",3371.2238355777317,False,unchanged,terminal_area_clipped
155,23.377341299257964,116.9978601997905,13,anchorage,"POLYGON ((116.941681 23.345479, 116.957669 23.361827, 116.999034 23.391106, 116.999265 23.390279, 116.999267 23.390276, 116.999268 23.390272, 116.99927 23.390269, 116.999272 23.390266, 116.999275 23.390263, 117.000697 23.388709, 117.000699 23.388706, 117.000703 23.388704, 117.000706 23.388702, 117.00071 23.3887, 117.002516 23.38781, 117.00252 23.387809, 117.002524 23.387807, 117.002529 23.387806, 117.002533 23.387806, 117.004718 23.387644, 117.004722 23.387644, 117.004727 23.387644, 117.004731 23.387645, 117.004735 23.387646, 117.004739 23.387648, 117.006747 23.388454, 117.006751 23.388456, 117.006755 23.388458, 117.006758 23.38846, 117.006761 23.388463, 117.006764 23.388466, 117.008117 23.390048, 117.00812 23.390051, 117.008122 23.390055, 117.008123 23.390058, 117.008125 23.390061, 117.008126 23.390065, 117.008901 23.393286, 117.008902 23.39329, 117.008902 23.393294, 117.008902 23.393297, 117.008902 23.393301, 117.008901 23.393305, 117.008899 23.393309, 117.00832 23.394783, 117.008318 23.394787, 117.008316 23.394791, 117.008314 23.394794, 117.008311 23.394797, 117.007312 23.395824, 117.013481 23.398581, 117.013356 23.395948, 117.013356 23.395944, 117.013356 23.39594, 117.013357 23.395937, 117.013359 23.395933, 117.01336 23.395929, 117.01429 23.394098, 117.014292 23.394094, 117.014295 23.394091, 117.014298 23.394088, 117.014301 23.394085, 117.014304 23.394082, 117.016071 23.392876, 117.016075 23.392874, 117.016079 23.392872, 117.016083 23.39287, 117.016088 23.392869, 117.018584 23.392358, 117.018589 23.392357, 117.018593 23.392357, 117.018598 23.392357, 117.020337 23.392517, 117.020341 23.392518, 117.020345 23.392519, 117.020349 23.39252, 117.020353 23.392522, 117.021894 23.393279, 117.021898 23.393281, 117.021901 23.393283, 117.021905 23.393286, 117.022368 23.393719, 117.021823 23.392061, 117.002687 23.361987, 116.987272 23.354928, 116.943438 23.343176, 116.941709 23.34369, 116.941681 23.345479))",5096.510565388095,False,unchanged,terminal_area_clipped
156,37.655890311364566,121.50732084355668,10,anchorage,"POLYGON ((121.480252 37.654021, 121.479786 37.655314, 121.480725 37.65615, 121.515954 37.667357, 121.523322 37.663499, 121.528055 37.659043, 121.52938 37.65114, 121.528052 37.650205, 121.509331 37.648037, 121.488887 37.64905, 121.480252 37.654021))",11971.897113975861,False,unchanged,unchanged
159,19.493812664185445,110.8788452327729,9,anchorage,"POLYGON ((110.880153 19.48343, 110.869735 19.491747, 110.86936 19.493282, 110.893776 19.515412, 110.895396 19.515755, 110.896333 19.514995, 110.896427 19.513833, 110.882553 19.48407, 110.881513 19.483217, 110.880153 19.48343))",5281.238468004143,False,unchanged,unchanged
164,28.39051137781503,121.66735482760747,36,anchorage,"POLYGON ((121.683188 28.42933, 121.685116 28.429389, 121.694768 28.420664, 121.695047 28.419356, 121.667947 28.37526, 121.666984 28.374951, 121.666979 28.374949, 121.666975 28.374947, 121.666971 28.374945, 121.666968 28.374942, 121.665754 28.373886, 121.665751 28.373883, 121.665748 28.37388, 121.665745 28.373876, 121.665743 28.373873, 121.665479 28.373284, 121.629571 28.361226, 121.628571 28.363904, 121.629449 28.367552, 121.665952 28.414545, 121.683188 28.42933), (121.654406 28.389869, 121.654403 28.389867, 121.654399 28.389865, 121.654397 28.389863, 121.654394 28.38986, 121.654392 28.389857, 121.653404 28.388578, 121.653402 28.388574, 121.6534 28.388571, 121.653399 28.388567, 121.653398 28.388563, 121.653044 28.387048, 121.653044 28.387044, 121.653043 28.38704, 121.653044 28.387037, 121.653044 28.387033, 121.653556 28.384695, 121.653557 28.384691, 121.653559 28.384688, 121.65356 28.384684, 121.653563 28.384681, 121.6545 28.383413, 121.654502 28.38341, 121.654505 28.383407, 121.654508 28.383405, 121.654512 28.383402, 121.655922 28.382537, 121.655925 28.382535, 121.655929 28.382534, 121.655933 28.382532, 121.655937 28.382531, 121.657613 28.382196, 121.657618 28.382195, 121.657624 28.382195, 121.660232 28.382206, 121.660237 28.382206, 121.660242 28.382207, 121.660246 28.382208, 121.660251 28.382209, 121.662323 28.383047, 121.662326 28.383048, 121.66233 28.38305, 121.662333 28.383052, 121.662336 28.383055, 121.663646 28.384212, 121.663649 28.384215, 121.663652 28.384219, 121.663655 28.384222, 121.663657 28.384226, 121.664399 28.385991, 121.664401 28.385994, 121.664402 28.385998, 121.664402 28.386002, 121.664402 28.386006, 121.664402 28.38601, 121.664039 28.388242, 121.664038 28.388246, 121.664037 28.38825, 121.664036 28.388253, 121.664034 28.388256, 121.662942 28.389941, 121.662939 28.389944, 121.662937 28.389947, 121.662934 28.38995, 121.662931 28.389952, 121.662928 28.389954, 121.661473 28.390842, 121.661469 28.390844, 121.661465 28.390845, 121.661461 28.390847, 121.661457 28.390848, 121.659725 28.391172, 121.65972 28.391172, 121.659716 28.391172, 121.659711 28.391172, 121.656312 28.390851, 121.656307 28.39085, 121.656302 28.390849, 121.656298 28.390847, 121.656294 28.390845, 121.654406 28.389869))",4149.748983115886,False,land_area_clipped,terminal_area_clipped
165,37.246393742144285,119.17455188417074,51,anchorage,"POLYGON ((119.156933 37.235695, 119.156755 37.237398, 119.171265 37.248897, 119.179807 37.255001, 119.181761 37.256303, 119.183321 37.256201, 119.190962 37.250103, 119.192796 37.246795, 119.189228 37.239036, 119.187051 37.237312, 119.161992 37.232449, 119.160044 37.233033, 119.156933 37.235695))",9145.04077210633,False,unchanged,unchanged
166,19.866905462826516,109.16542459915695,13,anchorage,"POLYGON ((109.172842 19.858588, 109.164802 19.861206, 109.157598 19.864981, 109.156772 19.866232, 109.15717 19.870432, 109.15827 19.871162, 109.173072 19.873757, 109.174276 19.87352, 109.174978 19.87241, 109.174987 19.860026, 109.174373 19.858833, 109.172842 19.858588))",5424.55647596894,False,unchanged,unchanged
168,22.502832756829186,114.78454252634288,20,anchorage,"POLYGON ((114.808144 22.417959, 114.766136 22.500293, 114.761647 22.512699, 114.763568 22.529236, 114.764316 22.530203, 114.837212 22.57073, 114.8383 22.570925, 114.839368 22.57031, 114.839657 22.569322, 114.826268 22.426424, 114.82549 22.425403, 114.810417 22.417308, 114.809052 22.417196, 114.808144 22.417959))",11005.087495240432,False,unchanged,unchanged
171,26.538513951621134,120.09720316112285,11,anchorage,"POLYGON ((120.087161 26.52586, 120.081705 26.561326, 120.082356 26.562543, 120.08744 26.56522, 120.089132 26.564685, 120.119109 26.528687, 120.118433 26.527108, 120.099239 26.51807, 120.097488 26.518212, 120.087161 26.52586))",9997.629296570785,False,unchanged,unchanged
175,37.92314210068554,120.91503927011561,16,anchorage,"POLYGON ((120.889137 37.890034, 120.886199 37.929927, 120.888408 37.945012, 120.889249 37.945987, 120.890456 37.94609, 120.9317 37.936833, 120.967756 37.920811, 120.967863 37.919843, 120.967075 37.919096, 120.906919 37.894054, 120.891374 37.88893, 120.889964 37.888993, 120.889137 37.890034))",13658.512786277268,False,unchanged,unchanged
176,30.188285363046717,122.36099796784342,43,anchorage,"POLYGON ((122.336614 30.17903, 122.336103 30.182211, 122.351433 30.193019, 122.358121 30.195015, 122.388989 30.193553, 122.393942 30.191815, 122.394343 30.190818, 122.393704 30.189777, 122.377992 30.179491, 122.370146 30.175028, 122.339452 30.17762, 122.336614 30.17903))",7116.846431512403,False,unchanged,unchanged
