cluster_id,lat,lon,count,dwell_minutes,center_method,type,polygon,distance_to_coast,inside_china_land
1067,38.06484218181818,118.037997,17,6113.066666666667,duration_weighted_stop_medoid,berth,"POLYGON((118.0373922 38.06216784210526, 118.03869870588235 38.06216784210526, 118.03869870588235 38.06586278571428, 118.0373922 38.06586278571428, 118.0373922 38.06216784210526))",11475.55675267579,True
1068,38.07543775,118.0461615,64,32434.999999999996,duration_weighted_stop_medoid,berth,"POLYGON((118.04489142857143 38.07240899999999, 118.04695518181819 38.07240899999999, 118.04695518181819 38.079732692307694, 118.04489142857143 38.079732692307694, 118.04489142857143 38.07240899999999))",9802.338768345366,True
1070,38.18858722222222,118.08172766666667,5,658.2,duration_weighted_stop_medoid,berth,"POLYGON((118.080694 38.18806675, 118.0826115 38.18806675, 118.0826115 38.18987216666667, 118.080694 38.18987216666667, 118.080694 38.18806675))",3798.9070987674277,False
1071,39.38410135135135,121.75049435135136,42,20780.483333333334,duration_weighted_stop_medoid,berth,"POLYGON((121.74998 39.38355, 121.75052385714285 39.38355, 121.75052385714285 39.384215, 121.74998 39.384215, 121.74998 39.38355))",1841.4082609588086,False
1072,38.03225213636364,118.03729461363636,8,5407.316666666667,duration_weighted_stop_medoid,berth,"POLYGON((118.03711753846154 38.0316308, 118.03739999999999 38.0316308, 118.03739999999999 38.03245990909091, 118.03711753846154 38.03245990909091, 118.03711753846154 38.0316308))",15962.434747624053,True
1073,37.71563122580645,121.10949064516129,14,8272.3,duration_weighted_stop_medoid,berth,"POLYGON((121.108473 37.714473250000005, 121.110915 37.714473250000005, 121.110915 37.717415875, 121.108473 37.717415875, 121.108473 37.714473250000005))",969.1306324897615,False
1074,39.385567,121.7441552,13,2570.1833333333334,duration_weighted_stop_medoid,berth,"POLYGON((121.74200599999999 39.385062833333336, 121.74584216666666 39.385062833333336, 121.74584216666666 39.3865906, 121.74200599999999 39.3865906, 121.74200599999999 39.385062833333336))",1760.0486163679802,False
1075,39.271794166666666,121.57242416666666,4,532.3000000000001,duration_weighted_stop_medoid,berth,"POLYGON((121.57198700000001 39.271739600000004, 121.5729012 39.271739600000004, 121.5729012 39.27226, 121.57198700000001 39.27226, 121.57198700000001 39.271739600000004))",2244.983414011114,False
1076,39.3823754,121.7480874,2,210.26666666666665,duration_weighted_stop_medoid,berth,"POLYGON((121.74764425000001 39.3823754, 121.7480874 39.3823754, 121.7480874 39.38250925, 121.74764425000001 39.38250925, 121.74764425000001 39.3823754))",2136.563451850177,False
1078,38.182464181818176,118.07916472727274,4,542.8,duration_weighted_stop_medoid,berth,"POLYGON((118.07903116666667 38.182464181818176, 118.0799795 38.182464181818176, 118.0799795 38.18362833333333, 118.07903116666667 38.18362833333333, 118.07903116666667 38.182464181818176))",3117.7288998877266,False
1079,39.272577874999996,121.5741155,3,393.56666666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.574008 39.2725586, 121.57444450000001 39.2725586, 121.57444450000001 39.272914666666665, 121.574008 39.272914666666665, 121.574008 39.2725586))",2145.873680041565,False
1080,38.02929429069767,118.0351703255814,7,6130.966666666666,duration_weighted_stop_medoid,berth,"POLYGON((118.0351294074074 38.029128428571426, 118.03583884 38.029128428571426, 118.03583884 38.03038453333333, 118.0351294074074 38.03038453333333, 118.0351294074074 38.029128428571426))",16435.413988894306,True
1081,38.01551285714286,118.01917614285715,7,2514.5833333333335,duration_weighted_stop_medoid,berth,"POLYGON((118.01903475 38.0154212, 118.0193465 38.0154212, 118.0193465 38.01563726086956, 118.01903475 38.01563726086956, 118.01903475 38.0154212))",18754.576409270197,True
1083,38.08994335294118,118.04351852941176,3,1398.35,duration_weighted_stop_medoid,berth,"POLYGON((118.04348915384615 38.08928805263158, 118.04366515789475 38.08928805263158, 118.04366515789475 38.090019, 118.04348915384615 38.090019, 118.04348915384615 38.08928805263158))",7897.036308938587,True
1084,38.186967,118.08026233333334,2,150.63333333333333,duration_weighted_stop_medoid,berth,"POLYGON((118.0801445 38.186967, 118.08026233333334 38.186967, 118.08026233333334 38.18698825, 118.0801445 38.18698825, 118.0801445 38.186967))",3535.170782112405,False
1085,39.270270000000004,121.57182633333332,2,309.2833333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.57182633333332 39.26989433333333, 121.57204233333334 39.26989433333333, 121.57204233333334 39.270270000000004, 121.57182633333332 39.270270000000004, 121.57182633333332 39.26989433333333))",2205.4661175312563,False
1087,39.273298857142855,121.57749057142857,2,253.46666666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.57697619999999 39.273176, 121.57749057142857 39.273176, 121.57749057142857 39.273298857142855, 121.57697619999999 39.273298857142855, 121.57697619999999 39.273176))",1920.2218420693985,False
1088,38.01866556451613,118.02265356451613,12,9401.716666666667,duration_weighted_stop_medoid,berth,"POLYGON((118.02207764285716 38.01807885714286, 118.02362007142857 38.01807885714286, 118.02362007142857 38.01931307142858, 118.02207764285716 38.01931307142858, 118.02207764285716 38.01807885714286))",18221.998985559123,True
1089,37.583437466666666,121.38780406666666,2,847.5166666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.38780406666666 37.58340736363636, 121.38883372727273 37.58340736363636, 121.38883372727273 37.583437466666666, 121.38780406666666 37.583437466666666, 121.38780406666666 37.58340736363636))",421.7735521847548,False
1090,38.01707421875,118.02055,6,4536.033333333334,duration_weighted_stop_medoid,berth,"POLYGON((118.02047392307692 38.0168276, 118.021795 38.0168276, 118.021795 38.017098727272725, 118.02047392307692 38.017098727272725, 118.02047392307692 38.0168276))",18500.76814491917,True
1091,38.99381446153846,118.45526507692308,5,1648.9333333333336,duration_weighted_stop_medoid,berth,"POLYGON((118.45501019999999 38.99329025, 118.45532425 38.99329025, 118.45532425 38.9943868, 118.45501019999999 38.9943868, 118.45501019999999 38.99329025))",1629.0242363396278,False
1092,37.583359095238094,121.38484147619047,2,1197.7833333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.38484147619047 37.583312649999996, 121.38504515 37.583312649999996, 121.38504515 37.583359095238094, 121.38484147619047 37.583359095238094, 121.38484147619047 37.583312649999996))",211.94141044353546,False
1093,38.02095255882353,118.02609438235294,13,5869.05,duration_weighted_stop_medoid,berth,"POLYGON((118.02562666666667 38.020572, 118.0268852 38.020572, 118.0268852 38.02149133333334, 118.02562666666667 38.02149133333334, 118.02562666666667 38.020572))",17812.654845348377,True
1095,37.422972310344825,122.63940198275863,2,2115.616666666667,duration_weighted_stop_medoid,berth,"POLYGON((122.63940198275863 37.422286086956525, 122.64043526086957 37.422286086956525, 122.64043526086957 37.422972310344825, 122.63940198275863 37.422972310344825, 122.63940198275863 37.422286086956525))",934.1056940502508,False
1101,31.119130523809524,121.4662780952381,3,1089.0,duration_weighted_stop_medoid,berth,"POLYGON((121.46614675000001 31.119130523809524, 121.46631291666667 31.119130523809524, 121.46631291666667 31.1195665, 121.46614675000001 31.1195665, 121.46614675000001 31.119130523809524))",33108.595949995615,True
1104,32.1232285,121.4991611875,13,20776.933333333334,duration_weighted_stop_medoid,berth,"POLYGON((121.4989201594203 32.122225, 121.49965235714286 32.122225, 121.49965235714286 32.12605166666667, 121.4989201594203 32.12605166666667, 121.4989201594203 32.122225))",1719.0386553089784,False
1107,31.948618238095236,120.13104442857143,3,930.5666666666666,duration_weighted_stop_medoid,berth,"POLYGON((120.12985783333333 31.948345, 120.13119124999999 31.948345, 120.13119124999999 31.948618238095236, 120.12985783333333 31.948618238095236, 120.12985783333333 31.948345))",664.2984566688937,True
1108,31.695559,121.17375127586207,5,1511.25,duration_weighted_stop_medoid,berth,"POLYGON((121.17247510526316 31.695357153846153, 121.17404866666668 31.695357153846153, 121.17404866666668 31.695696666666667, 121.17247510526316 31.695696666666667, 121.17247510526316 31.695357153846153))",3315.8460175178807,False
1109,25.345006,119.64098595,27,17165.05,duration_weighted_stop_medoid,berth,"POLYGON((119.64006193333333 25.344647125, 119.6412333 25.344647125, 119.6412333 25.345125125, 119.64006193333333 25.345125125, 119.64006193333333 25.344647125))",1191.045513966672,False
1110,31.995097549999997,120.0017235142857,3,6998.849999999999,duration_weighted_stop_medoid,berth,"POLYGON((120.0011334347826 31.995097549999997, 120.0017235142857 31.995097549999997, 120.0017235142857 31.995631739130435, 120.0011334347826 31.995631739130435, 120.0011334347826 31.995097549999997))",1090.7956162734808,False
1112,29.980517227272728,122.04411390909091,12,10914.216666666667,duration_weighted_stop_medoid,berth,"POLYGON((122.0431407878788 29.980486512820516, 122.04413927777779 29.980486512820516, 122.04413927777779 29.981131484848486, 122.0431407878788 29.981131484848486, 122.0431407878788 29.980486512820516))",2852.521673930669,False
1113,30.11566425,121.97207063636364,3,2311.9833333333336,duration_weighted_stop_medoid,berth,"POLYGON((121.97207063636364 30.11566425, 121.97211042857143 30.11566425, 121.97211042857143 30.11569503448276, 121.97207063636364 30.11569503448276, 121.97207063636364 30.11566425))",121.84269262809406,False
1114,29.93079119230769,121.98673326923077,43,61031.9,duration_weighted_stop_medoid,berth,"POLYGON((121.9866919375 29.9298525, 121.98750688461539 29.9298525, 121.98750688461539 29.93085195652174, 121.9866919375 29.93085195652174, 121.9866919375 29.9298525))",68.23096406758557,False
1115,30.15697384375,122.0797638125,40,44589.3,duration_weighted_stop_medoid,berth,"POLYGON((122.07855264705883 30.156791, 122.0798528 30.156791, 122.0798528 30.157170999999998, 122.07855264705883 30.157170999999998, 122.07855264705883 30.156791))",1211.7173055294797,False
1119,29.962254425531913,121.80487465957448,11,13433.533333333335,duration_weighted_stop_medoid,berth,"POLYGON((121.8048405909091 29.96223164, 121.80491517948718 29.96223164, 121.80491517948718 29.962326681818183, 121.8048405909091 29.962326681818183, 121.8048405909091 29.96223164))",428.68626296865614,False
1120,31.942496382978725,120.22545506382978,2,2635.083333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.22545506382978 31.942496382978725, 120.22546774418605 31.942496382978725, 120.22546774418605 31.942521860465117, 120.22545506382978 31.942521860465117, 120.22545506382978 31.942496382978725))",647.9863714748561,True
1121,38.95770121428571,117.7601954047619,23,30864.883333333328,duration_weighted_stop_medoid,berth,"POLYGON((117.7600786 38.95725646341464, 117.76122552272727 38.95725646341464, 117.76122552272727 38.95772242, 117.7600786 38.95772242, 117.7600786 38.95725646341464))",3420.3874715245424,False
1122,38.987188386363634,117.77929202272726,4,4615.9,duration_weighted_stop_medoid,berth,"POLYGON((117.7792885882353 38.986404125, 117.77937875 38.986404125, 117.77937875 38.98719928125, 117.7792885882353 38.98719928125, 117.7792885882353 38.986404125))",510.13334428026616,False
1123,32.291243943396225,119.85081755660377,4,14857.650000000001,duration_weighted_stop_medoid,berth,"POLYGON((119.85079330392156 32.29123416463415, 119.85083666055047 32.29123416463415, 119.85083666055047 32.291254055045876, 119.85079330392156 32.291254055045876, 119.85079330392156 32.29123416463415))",4.356304930547861,False
1128,31.380274055555553,121.56458599999999,6,8520.766666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.56438697619048 31.379847707317072, 121.56533333898304 31.379847707317072, 121.56533333898304 31.380302380952383, 121.56438697619048 31.380302380952383, 121.56438697619048 31.379847707317072))",2489.4253147569084,False
1129,29.756282893617023,122.06266208510638,10,13531.516666666665,duration_weighted_stop_medoid,berth,"POLYGON((122.06228366666667 29.75543807317073, 122.06288664285715 29.75543807317073, 122.06288664285715 29.75644661764706, 122.06228366666667 29.75644661764706, 122.06228366666667 29.75543807317073))",1332.003965969621,True
1131,29.953854222222223,121.96675269696969,4,7067.5,duration_weighted_stop_medoid,berth,"POLYGON((121.96675269696969 29.953034111111112, 121.96716587951806 29.953034111111112, 121.96716587951806 29.9539674, 121.96675269696969 29.9539674, 121.96675269696969 29.953034111111112))",272.03040022691374,False
1132,40.201308195121946,121.96150207317073,2,2243.516666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.96136736111112 40.20126880555555, 121.96150207317073 40.20126880555555, 121.96150207317073 40.201308195121946, 121.96136736111112 40.201308195121946, 121.96136736111112 40.20126880555555))",3933.835846073158,False
1136,32.069454391025644,120.52568014743589,5,10951.566666666666,duration_weighted_stop_medoid,berth,"POLYGON((120.5255725974026 32.06943618181818, 120.52570290909091 32.06943618181818, 120.52570290909091 32.069499578947365, 120.5255725974026 32.069499578947365, 120.5255725974026 32.06943618181818))",1646.3849687836862,False
1140,35.572484553191494,119.7715579787234,5,7731.283333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.77130509090908 35.57240546969697, 119.77254535714285 35.57240546969697, 119.77254535714285 35.57299838095238, 119.77130509090908 35.57299838095238, 119.77130509090908 35.57240546969697))",2276.6531758556625,False
1142,30.683163993006993,121.28538518881119,18,45626.75000000001,duration_weighted_stop_medoid,berth,"POLYGON((121.28516717475729 30.683108274647886, 121.28621884615386 30.683108274647886, 121.28621884615386 30.68359534065934, 121.28516717475729 30.68359534065934, 121.28516717475729 30.683108274647886))",1286.5829297525597,False
1143,37.422151037974686,119.94696543037975,2,4806.950000000001,duration_weighted_stop_medoid,berth,"POLYGON((119.94696543037975 37.422151037974686, 119.94722507142856 37.422151037974686, 119.94722507142856 37.42231496428571, 119.94696543037975 37.42231496428571, 119.94696543037975 37.422151037974686))",3454.5399379485334,False
1145,21.16084528358209,110.40823056716418,9,20501.166666666668,duration_weighted_stop_medoid,berth,"POLYGON((110.40801512345679 21.1607657654321, 110.40825197222222 21.1607657654321, 110.40825197222222 21.160904958333333, 110.40801512345679 21.160904958333333, 110.40801512345679 21.1607657654321))",1554.5017258200521,False
1146,35.57396969444445,119.77430038888889,8,11872.433333333334,duration_weighted_stop_medoid,berth,"POLYGON((119.77420036619719 35.57391394117647, 119.77530926530612 35.57391394117647, 119.77530926530612 35.574580499999996, 119.77420036619719 35.574580499999996, 119.77420036619719 35.57391394117647))",2306.4515762521064,False
1147,37.652049311111114,120.3026924,5,8102.733333333334,duration_weighted_stop_medoid,berth,"POLYGON((120.30250729411765 37.65181514814815, 120.30275405128204 37.65181514814815, 120.30275405128204 37.65290035714286, 120.30250729411765 37.65290035714286, 120.30250729411765 37.65181514814815))",1055.174103895045,False
1148,32.25195240277778,119.12870870833333,7,14443.933333333332,duration_weighted_stop_medoid,berth,"POLYGON((119.128602875 32.25190779166667, 119.12871535416667 32.25190779166667, 119.12871535416667 32.25207305063291, 119.128602875 32.25207305063291, 119.128602875 32.25190779166667))",53628.35256174421,True
1150,32.2519032,119.12431813333333,13,26768.95,duration_weighted_stop_medoid,berth,"POLYGON((119.12413015841585 32.25173701851852, 119.12435225531915 32.25173701851852, 119.12435225531915 32.25193850847457, 119.12413015841585 32.25193850847457, 119.12413015841585 32.25173701851852))",54111.80761917609,True
1152,32.25152255714286,119.13720804285715,5,6758.35,duration_weighted_stop_medoid,berth,"POLYGON((119.13707531818181 32.25151691549296, 119.13721123943661 32.25151691549296, 119.13721123943661 32.251699161290325, 119.13707531818181 32.251699161290325, 119.13707531818181 32.25151691549296))",52683.284175878136,True
1153,30.047979468085103,121.97207014893615,2,2277.116666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.97207014893615 30.0473418125, 121.97274634375 30.0473418125, 121.97274634375 30.047979468085103, 121.97207014893615 30.047979468085103, 121.97207014893615 30.0473418125))",872.5354559381879,False
1154,37.442276820512824,121.58117517948718,42,69071.59999999999,duration_weighted_stop_medoid,berth,"POLYGON((121.57957664583334 37.441981, 121.5815193898305 37.441981, 121.5815193898305 37.442360441860465, 121.57957664583334 37.442360441860465, 121.57957664583334 37.441981))",1727.603154808207,False
1155,39.59953686842105,122.96291628947368,4,3822.783333333333,duration_weighted_stop_medoid,berth,"POLYGON((122.96184025000001 39.598507999999995, 122.96291628947368 39.598507999999995, 122.96291628947368 39.59989965909091, 122.96184025000001 39.59989965909091, 122.96184025000001 39.598507999999995))",1753.8364313821967,False
1156,37.254024924999996,119.8647948,23,29509.933333333334,duration_weighted_stop_medoid,berth,"POLYGON((119.86360098837208 37.25384988888889, 119.86570928125 37.25384988888889, 119.86570928125 37.25403775, 119.86360098837208 37.25403775, 119.86360098837208 37.25384988888889))",3000.0157250402062,False
1157,36.01814491803279,120.21434583606556,2,2291.4333333333334,duration_weighted_stop_medoid,berth,"POLYGON((120.21434583606556 36.017917708333336, 120.21471941666668 36.017917708333336, 120.21471941666668 36.01814491803279, 120.21434583606556 36.01814491803279, 120.21434583606556 36.017917708333336))",3041.1044213620617,False
1158,37.82003487719299,120.8444384385965,3,4281.933333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.8444384385965 37.82003487719299, 120.84505325 37.82003487719299, 120.84505325 37.82063925, 120.8444384385965 37.82063925, 120.8444384385965 37.82003487719299))",321.88980912740016,False
1159,37.596471055555554,121.38101627777777,17,13775.816666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.38053521428571 37.59578646052631, 121.38210460526317 37.59578646052631, 121.38210460526317 37.59659017857143, 121.38053521428571 37.59659017857143, 121.38053521428571 37.59578646052631))",1451.4060365148002,True
1160,37.782551301587304,120.62546425396825,3,12240.45,duration_weighted_stop_medoid,berth,"POLYGON((120.62539423225807 37.782447167741935, 120.62580873913045 37.782447167741935, 120.62580873913045 37.782887108695654, 120.62539423225807 37.782887108695654, 120.62539423225807 37.782447167741935))",629.4317581017124,True
1162,35.91274037681159,120.1383358115942,27,29613.61666666667,duration_weighted_stop_medoid,berth,"POLYGON((120.13763739999999 35.911974, 120.1386082 35.911974, 120.1386082 35.9139378, 120.13763739999999 35.9139378, 120.13763739999999 35.911974))",647.3201642711261,True
1163,39.830517223684204,124.1593817368421,24,41706.95,duration_weighted_stop_medoid,berth,"POLYGON((124.1592007142857 39.83022941, 124.15960725 39.83022941, 124.15960725 39.83168506172839, 124.1592007142857 39.83168506172839, 124.1592007142857 39.83022941))",3004.7821889169527,False
1164,38.81735551282051,121.13281785897435,13,11521.816666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.13216769565216 38.81711984615385, 121.13339371428572 38.81711984615385, 121.13339371428572 38.817364, 121.13216769565216 38.817364, 121.13216769565216 38.81711984615385))",365.5785849624959,True
1168,34.28893638888889,119.70817527777778,11,14123.616666666665,duration_weighted_stop_medoid,berth,"POLYGON((119.70761603999999 34.288455, 119.70819999999999 34.288455, 119.70819999999999 34.28903875, 119.70761603999999 34.28903875, 119.70761603999999 34.288455))",27698.258603486887,True
1169,34.39145513333333,119.79150953333334,87,81669.46666666665,duration_weighted_stop_medoid,berth,"POLYGON((119.790374625 34.390971071428574, 119.7921275625 34.390971071428574, 119.7921275625 34.39251554545455, 119.790374625 34.39251554545455, 119.790374625 34.390971071428574))",11332.850876513812,True
1170,36.88731950188679,122.43876478113208,8,22974.933333333334,duration_weighted_stop_medoid,berth,"POLYGON((122.43874075609757 36.88606677777778, 122.43887894444444 36.88606677777778, 122.43887894444444 36.88768940740741, 122.43874075609757 36.88768940740741, 122.43874075609757 36.88606677777778))",871.5421057552109,False
1171,40.287936538461544,122.09309257692308,2,1753.7833333333333,duration_weighted_stop_medoid,berth,"POLYGON((122.09257160714286 40.28765060714286, 122.09309257692308 40.28765060714286, 122.09309257692308 40.287936538461544, 122.09257160714286 40.287936538461544, 122.09257160714286 40.28765060714286))",1703.7502101668022,False
1172,40.288077832335325,122.09631568862275,2,6953.233333333334,duration_weighted_stop_medoid,berth,"POLYGON((122.09631568862275 40.2879424590164, 122.09647849180328 40.2879424590164, 122.09647849180328 40.288077832335325, 122.09631568862275 40.288077832335325, 122.09631568862275 40.2879424590164))",1346.3165751586387,False
1173,37.7833105,120.62969263636364,9,16684.88333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.62768330769231 37.78318609090909, 120.63002472131147 37.78318609090909, 120.63002472131147 37.78333471328671, 120.62768330769231 37.78333471328671, 120.62768330769231 37.78318609090909))",620.4045492169299,True
1174,37.27728136290323,118.98873599193549,5,12156.833333333334,duration_weighted_stop_medoid,berth,"POLYGON((118.98758272527472 37.276812593406596, 118.98911883606557 37.276812593406596, 118.98911883606557 37.27739023255814, 118.98758272527472 37.27739023255814, 118.98758272527472 37.276812593406596))",255.8955743646013,False
1175,34.43104394444444,119.79508919444444,7,8820.3,duration_weighted_stop_medoid,berth,"POLYGON((119.79500486956522 34.43074560869565, 119.79568851923077 34.43074560869565, 119.79568851923077 34.43312175, 119.79500486956522 34.43312175, 119.79500486956522 34.43074560869565))",6259.343817460656,True
1176,32.31702424590164,119.81923628688524,11,16897.25,duration_weighted_stop_medoid,berth,"POLYGON((119.81905766666667 32.316666999999995, 119.8198912 32.316666999999995, 119.8198912 32.31707947126437, 119.81905766666667 32.31707947126437, 119.81905766666667 32.316666999999995))",445.9618918289123,True
1177,29.621966054054056,121.75876275675677,2,1651.2333333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.75874227272726 29.621964272727272, 121.75876275675677 29.621964272727272, 121.75876275675677 29.621966054054056, 121.75874227272726 29.621966054054056, 121.75874227272726 29.621964272727272))",909.436149383975,False
1178,27.97529049484536,120.84813138144331,4,5005.933333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.84813138144331 27.97529049484536, 120.84830248275861 27.97529049484536, 120.84830248275861 27.97542827586207, 120.84813138144331 27.97542827586207, 120.84813138144331 27.97529049484536))",2436.886675806187,False
1179,26.74846675,119.61219600000001,68,21407.333333333332,duration_weighted_stop_medoid,berth,"POLYGON((119.61180833333333 26.748325875, 119.61554346153846 26.748325875, 119.61554346153846 26.7489383, 119.61180833333333 26.7489383, 119.61180833333333 26.748325875))",1540.5117959925742,False
1180,30.84364233333333,121.84293470833332,2,1187.65,duration_weighted_stop_medoid,berth,"POLYGON((121.84290006666667 30.843583333333335, 121.84293470833332 30.843583333333335, 121.84293470833332 30.84364233333333, 121.84290006666667 30.84364233333333, 121.84290006666667 30.843583333333335))",1407.9903187451073,False
1181,27.97202803125,120.78518334374999,2,1816.55,duration_weighted_stop_medoid,berth,"POLYGON((120.78518334374999 27.97202803125, 120.7852235 27.97202803125, 120.7852235 27.9720292, 120.78518334374999 27.9720292, 120.78518334374999 27.97202803125))",544.5675943663093,False
1182,37.27554083673469,118.98408640816328,8,10637.133333333333,duration_weighted_stop_medoid,berth,"POLYGON((118.98385003333333 37.275434866666664, 118.984371375 37.275434866666664, 118.984371375 37.275706109375, 118.98385003333333 37.275706109375, 118.98385003333333 37.275434866666664))",166.82114609629866,True
1183,30.111146020202018,121.97442830303031,5,12570.650000000001,duration_weighted_stop_medoid,berth,"POLYGON((121.97440254545454 30.111092044642856, 121.97453285576923 30.111092044642856, 121.97453285576923 30.11116365263158, 121.97440254545454 30.11116365263158, 121.97440254545454 30.111092044642856))",136.41035310009914,False
1184,30.840937937499998,121.822130625,5,1803.9833333333331,duration_weighted_stop_medoid,berth,"POLYGON((121.82207492307693 30.840864615384614, 121.822189 30.840864615384614, 121.822189 30.8409703125, 121.82207492307693 30.8409703125, 121.82207492307693 30.840864615384614))",1650.7025607525939,False
1185,24.678438413333332,118.45184429333334,9,10202.333333333332,duration_weighted_stop_medoid,berth,"POLYGON((118.45122904545455 24.677981857142857, 118.45204864705883 24.677981857142857, 118.45204864705883 24.67914109090909, 118.45122904545455 24.67914109090909, 118.45122904545455 24.677981857142857))",1895.401847801507,True
1186,29.890104020408167,121.97647220408163,10,10241.283333333335,duration_weighted_stop_medoid,berth,"POLYGON((121.9754891875 29.89004638596491, 121.97710380000001 29.89004638596491, 121.97710380000001 29.89031490625, 121.9754891875 29.89031490625, 121.9754891875 29.89004638596491))",38.78006357147491,False
1187,37.5679149,121.38816790000001,8,1358.9666666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.38664466666667 37.56746116666667, 121.38847533333335 37.56746116666667, 121.38847533333335 37.56794433333334, 121.38664466666667 37.56794433333334, 121.38664466666667 37.56746116666667))",701.2840277508624,False
1188,37.41737581818182,122.65569954545454,2,435.5,duration_weighted_stop_medoid,berth,"POLYGON((122.65569954545454 37.41737581818182, 122.65593355555555 37.41737581818182, 122.65593355555555 37.417781777777776, 122.65569954545454 37.417781777777776, 122.65569954545454 37.41737581818182))",350.8324439697737,False
1189,39.271879642857144,121.57631335714287,4,803.3,duration_weighted_stop_medoid,berth,"POLYGON((121.57539566666667 39.27157925, 121.57652025 39.27157925, 121.57652025 39.272029, 121.57539566666667 39.272029, 121.57539566666667 39.27157925))",1888.5677581807327,False
1190,39.27528216,121.58148584,3,1463.9833333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.58148584 39.27506185714286, 121.58207784615385 39.27506185714286, 121.58207784615385 39.27528216, 121.58148584 39.27528216, 121.58148584 39.27506185714286))",1867.0704241498663,False
1193,40.28852264864865,122.09479756756758,3,2757.2333333333336,duration_weighted_stop_medoid,berth,"POLYGON((122.094351075 40.288333275, 122.09534273913044 40.288333275, 122.09534273913044 40.28882747826087, 122.094351075 40.28882747826087, 122.094351075 40.288333275))",1518.171000366103,False
1194,39.97402328571429,119.83769987912088,2,1326.9833333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.8372310909091 39.97379509090909, 119.83769987912088 39.97379509090909, 119.83769987912088 39.97402328571429, 119.8372310909091 39.97402328571429, 119.8372310909091 39.97379509090909))",1070.6641184984016,False
1195,39.02332737735849,121.74625345283019,2,5409.533333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.74570633333332 39.02332737735849, 121.74625345283019 39.02332737735849, 121.74625345283019 39.02394777777778, 121.74570633333332 39.02394777777778, 121.74570633333332 39.02332737735849))",1212.571642027757,False
1196,34.74533459523809,119.41671285714285,18,17498.35,duration_weighted_stop_medoid,berth,"POLYGON((119.41614767741936 34.74437887096774, 119.41775336363638 34.74437887096774, 119.41775336363638 34.74722781818181, 119.41614767741936 34.74722781818181, 119.41614767741936 34.74437887096774))",692.4618660939594,True
1197,35.34662139568345,119.53417079856115,7,11957.016666666668,duration_weighted_stop_medoid,berth,"POLYGON((119.53405077272727 35.345459035714285, 119.53419094444445 35.345459035714285, 119.53419094444445 35.349122904761906, 119.53405077272727 35.349122904761906, 119.53405077272727 35.345459035714285))",1542.9636996768816,False
1198,35.087555333333334,119.36401462222223,4,5594.083333333334,duration_weighted_stop_medoid,berth,"POLYGON((119.364004 35.087446799999995, 119.36408071052631 35.087446799999995, 119.36408071052631 35.08780470588235, 119.364004 35.08780470588235, 119.364004 35.087446799999995))",1462.5043808777152,False
1199,34.73748032,119.45375442000001,2,2170.8999999999996,duration_weighted_stop_medoid,berth,"POLYGON((119.45375442000001 34.73747012, 119.45377223999999 34.73747012, 119.45377223999999 34.73748032, 119.45375442000001 34.73748032, 119.45375442000001 34.73747012))",112.03749940487477,True
1200,34.42313697619048,119.78620947619046,7,8050.400000000001,duration_weighted_stop_medoid,berth,"POLYGON((119.78579065853658 34.42227187804878, 119.78652232258065 34.42227187804878, 119.78652232258065 34.42353029032258, 119.78579065853658 34.42353029032258, 119.78579065853658 34.42227187804878))",7635.028649191224,True
1201,27.978744595238098,120.85978073809524,4,5974.233333333334,duration_weighted_stop_medoid,berth,"POLYGON((120.85919737662337 27.978443090909092, 120.85980448888888 27.978443090909092, 120.85980448888888 27.978800777777778, 120.85919737662337 27.978800777777778, 120.85919737662337 27.978443090909092))",2298.7376037554404,False
1202,26.8137115,119.686041,5,4989.099999999999,duration_weighted_stop_medoid,berth,"POLYGON((119.68582122727274 26.813664684210526, 119.68606828947368 26.813664684210526, 119.68606828947368 26.814264363636365, 119.68582122727274 26.814264363636365, 119.68582122727274 26.813664684210526))",139.8898851040304,True
1204,29.483653503597125,121.48324500719424,7,14257.966666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.48244525581396 29.483102162790697, 121.48378570940172 29.483102162790697, 121.48378570940172 29.484131102564103, 121.48244525581396 29.484131102564103, 121.48244525581396 29.483102162790697))",901.6829353673758,False
