terminal_id,lat,lon,berth_count,dwell_minutes,center_method,polygon
57,31.812975018518518,120.94671375925925,5,39956.23333333334,duration_weighted_berth_medoid,"POLYGON ((120.957882 31.80177, 120.957882 31.817568, 120.940369 31.817568, 120.940369 31.80177, 120.957882 31.80177))"
58,31.946100973684214,120.18253515789473,2,63776.76666666666,duration_weighted_berth_medoid,"POLYGON ((120.174235 31.94088, 120.197305 31.94088, 120.197305 31.950558, 120.174235 31.950558, 120.174235 31.94088))"
59,31.7613678,118.4659748,7,22074.916666666664,duration_weighted_berth_medoid,"POLYGON ((118.478518 31.750994, 118.478518 31.771355, 118.45772 31.771355, 118.45772 31.750994, 118.478518 31.750994))"
60,31.283930204545456,118.20547847727272,7,110543.8,duration_weighted_berth_medoid,"POLYGON ((118.22686 31.275012, 118.22686 31.295007, 118.201397 31.295007, 118.201397 31.275012, 118.22686 31.275012))"
61,31.276745858823528,118.19699929411766,6,30972.849999999995,duration_weighted_berth_medoid,"POLYGON ((118.201397 31.266833, 118.201397 31.284598, 118.181968 31.284598, 118.181968 31.266833, 118.201397 31.266833))"
62,31.30415415,121.5601547,1,88784.55,duration_weighted_berth_medoid,"POLYGON ((121.565377 31.298682, 121.565377 31.308921, 121.554836 31.308921, 121.554836 31.298682, 121.565377 31.298682))"
63,26.458708650000002,119.69895553333335,2,47517.933333333334,duration_weighted_berth_medoid,"POLYGON ((119.687283 26.452354, 119.707054 26.452354, 119.707054 26.466732, 119.687283 26.466732, 119.687283 26.452354))"
64,25.731651285714285,119.62112745238095,1,32756.23333333333,duration_weighted_berth_medoid,"POLYGON ((119.614957 25.72508, 119.626705 25.72508, 119.626705 25.737307, 119.614957 25.737307, 119.614957 25.72508))"
65,35.087555333333334,119.36401462222223,8,69205.9,duration_weighted_berth_medoid,"POLYGON ((119.358818 35.072062, 119.378424 35.072062, 119.378424 35.100831, 119.358818 35.100831, 119.358818 35.072062))"
66,31.943251605263157,120.21376939473684,6,95665.48333333332,duration_weighted_berth_medoid,"POLYGON ((120.227779 31.938306, 120.227779 31.949902, 120.198673 31.949902, 120.198673 31.938306, 120.227779 31.938306))"
67,31.943517054545456,120.23721461818181,2,31026.26666666667,duration_weighted_berth_medoid,"POLYGON ((120.242256 31.938078, 120.242256 31.947744, 120.227779 31.947744, 120.227779 31.938078, 120.242256 31.938078))"
68,32.04494414285714,119.94829278571429,2,1089.15,duration_weighted_berth_medoid,"POLYGON ((119.943454 32.038491, 119.955206 32.038491, 119.955206 32.049156, 119.943454 32.049156, 119.943454 32.038491))"
69,32.312219,119.82690560869565,1,31563.05,duration_weighted_berth_medoid,"POLYGON ((119.832201 32.308701, 119.832201 32.317055, 119.823003 32.317055, 119.823003 32.308701, 119.832201 32.308701))"
70,35.160832944444444,119.39735731111111,1,379635.01666666666,duration_weighted_berth_medoid,"POLYGON ((119.384966 35.156643, 119.410933 35.156643, 119.410933 35.164999, 119.384966 35.164999, 119.384966 35.156643))"
71,34.74634832960894,119.41412307821228,10,93719.73333333334,duration_weighted_berth_medoid,"POLYGON ((119.428902 34.740347, 119.428902 34.753942, 119.393654 34.753942, 119.393654 34.740347, 119.428902 34.740347))"
72,34.74829003333333,119.4365555,4,8550.150000000001,duration_weighted_berth_medoid,"POLYGON ((119.447925 34.742382, 119.447925 34.752523, 119.428902 34.752523, 119.428902 34.742382, 119.447925 34.742382))"
73,34.61306597674418,119.55368593023256,2,51732.233333333344,duration_weighted_berth_medoid,"POLYGON ((119.54837 34.604352, 119.565637 34.604352, 119.565637 34.620054, 119.54837 34.620054, 119.54837 34.604352))"
