cluster_id,lat,lon,count,type,polygon,distance_to_coast,inside_china_land
853,29.783529646279902,122.08423497211868,2,berth,"POLYGON((122.08423047126438 29.78352398850575, 122.08423947297298 29.78352398850575, 122.08423947297298 29.783535304054055, 122.08423047126438 29.783535304054055, 122.08423047126438 29.78352398850575))",154.24890430181696,True
854,30.631024254187167,121.15977708115076,12,berth,"POLYGON((121.15972485 30.630975149999998, 121.15981913186812 30.630975149999998, 121.15981913186812 30.631061838383836, 121.15972485 30.631061838383836, 121.15972485 30.630975149999998))",587.4262856492236,False
855,30.635013136309933,121.16632109718041,13,berth,"POLYGON((121.1661314901961 30.634855708333333, 121.16658678723405 30.634855708333333, 121.16658678723405 30.63519136170213, 121.1661314901961 30.63519136170213, 121.1661314901961 30.634855708333333))",589.046702348911,False
856,30.62534373338221,121.15473629766753,3,berth,"POLYGON((121.154729125 30.625331704545456, 121.15474759595959 30.625331704545456, 121.15474759595959 30.625356818181817, 121.154729125 30.625356818181817, 121.154729125 30.625331704545456))",715.0348505636781,False
857,31.997378527940963,119.99950382911702,10,berth,"POLYGON((119.99877567391304 31.997010122807016, 119.99992000000002 31.997010122807016, 119.99992000000002 31.998062065217393, 119.99877567391304 31.998062065217393, 119.99877567391304 31.997010122807016))",1064.3099262530322,False
859,34.74979966802651,119.4080948953682,4,berth,"POLYGON((119.40698114285715 34.7497005, 119.4086311443299 34.7497005, 119.4086311443299 34.749861546391756, 119.40698114285715 34.749861546391756, 119.40698114285715 34.7497005))",139.79061050266543,True
861,34.308125951298706,120.27347251976911,2,berth,"POLYGON((120.27340052525253 34.30808454545455, 120.27354451428572 34.30808454545455, 120.27354451428572 34.30816735714286, 120.27340052525253 34.30816735714286, 120.27340052525253 34.30808454545455))",1629.2828221372015,False
862,37.646491668609016,120.30322124793233,2,berth,"POLYGON((120.30307146428572 37.64621851578947, 120.30337103157895 37.64621851578947, 120.30337103157895 37.64676482142857, 120.30307146428572 37.64676482142857, 120.30307146428572 37.64621851578947))",1283.5943334779222,False
866,28.273873886178855,121.5569989678654,17,berth,"POLYGON((121.55438604545454 28.273264666666666, 121.55868746666667 28.273264666666666, 121.55868746666667 28.27448246666667, 121.55438604545454 28.27448246666667, 121.55438604545454 28.273264666666666))",2440.360628284005,False
867,28.386729392979987,121.6588816530458,6,berth,"POLYGON((121.657976 28.3865323, 121.6594545 28.3865323, 121.6594545 28.3868332, 121.657976 28.3868332, 121.657976 28.3865323))",3103.1811181412772,False
868,39.047371462008215,117.77064263376248,16,berth,"POLYGON((117.7673951111111 39.046423999999995, 117.77295145454545 39.046423999999995, 117.77295145454545 39.04859082222222, 117.7673951111111 39.04859082222222, 117.7673951111111 39.046423999999995))",1492.2967634724114,False
870,31.2912082,121.74606025714286,2,berth,"POLYGON((121.74566471428571 31.290949, 121.7464558 31.290949, 121.7464558 31.2914674, 121.74566471428571 31.2914674, 121.74566471428571 31.290949))",2632.203482759268,False
871,29.043463740597577,121.63812846992045,15,berth,"POLYGON((121.63769675 29.042757816091957, 121.63863099999999 29.042757816091957, 121.63863099999999 29.043747999999997, 121.63769675 29.043747999999997, 121.63769675 29.042757816091957))",680.4986773982953,True
875,31.989565824999907,120.64181419665819,7,berth,"POLYGON((120.64078998484848 31.989477548387097, 120.64379379865773 31.989477548387097, 120.64379379865773 31.989741637583894, 120.64078998484848 31.989741637583894, 120.64078998484848 31.989477548387097))",794.3436671175366,True
876,31.475064402550483,121.42548830658242,130,berth,"POLYGON((121.42265122916666 31.474522256880732, 121.42643075000001 31.474522256880732, 121.42643075000001 31.476831266666668, 121.42265122916666 31.476831266666668, 121.42265122916666 31.474522256880732))",2982.7041369076373,False
881,31.993602711146018,120.6760528690681,5,berth,"POLYGON((120.67575102 31.99359066233766, 120.67692830909091 31.99359066233766, 120.67692830909091 31.9936141097561, 120.67575102 31.9936141097561, 120.67575102 31.99359066233766))",663.6342995388809,True
882,31.977609270459357,120.44751521655732,15,berth,"POLYGON((120.44589405882353 31.97590058823529, 120.44914167241379 31.97590058823529, 120.44914167241379 31.979312879310342, 120.44589405882353 31.979312879310342, 120.44589405882353 31.97590058823529))",286.9308588819237,True
883,29.997135213278142,122.07967818838605,5,berth,"POLYGON((122.07925712048193 29.997070369987064, 122.07993903891709 29.997070369987064, 122.07993903891709 29.997244345507667, 122.07925712048193 29.997244345507667, 122.07925712048193 29.997070369987064))",2556.8995050182366,False
884,39.08039339940983,118.49659430100209,30,berth,"POLYGON((118.49617500000001 39.0801168, 118.49742280000001 39.0801168, 118.49742280000001 39.0805675, 118.49617500000001 39.0805675, 118.49617500000001 39.0801168))",3276.887193053299,False
885,30.018283,122.07224183333332,2,berth,"POLYGON((122.07223166666665 30.01824, 122.072252 30.01824, 122.072252 30.018326000000002, 122.07223166666665 30.018326000000002, 122.07223166666665 30.01824))",173.19197616566532,True
886,38.808865634527486,121.1363118912765,20,berth,"POLYGON((121.13599686363636 38.808676625000004, 121.13700623999999 38.808676625000004, 121.13700623999999 38.809327360000005, 121.13599686363636 38.809327360000005, 121.13599686363636 38.808676625000004))",138.33673615118602,True
887,31.355897383575922,121.61637459409994,10,berth,"POLYGON((121.6162685345912 31.35580152, 121.616526625 31.35580152, 121.616526625 31.3559645, 121.6162685345912 31.3559645, 121.6162685345912 31.35580152))",1771.4590802646862,False
891,40.29699432387406,122.08643640045189,8,berth,"POLYGON((122.0860735 40.29655369014085, 122.08686356338028 40.29655369014085, 122.08686356338028 40.2971173, 122.0860735 40.2971173, 122.0860735 40.29655369014085))",2380.0201032433915,False
893,22.77961984722222,113.63280090277777,2,berth,"POLYGON((113.63272625 22.77959444444444, 113.63287555555556 22.77959444444444, 113.63287555555556 22.77964525, 113.63272625 22.77964525, 113.63272625 22.77959444444444))",2632.8901174230145,False
895,32.08173141057584,121.6300524936405,8,berth,"POLYGON((121.62887416949154 32.081622333333335, 121.63052033333334 32.081622333333335, 121.63052033333334 32.08196941666667, 121.62887416949154 32.08196941666667, 121.62887416949154 32.081622333333335))",1048.3333788453972,False
896,30.10145302235007,121.86867859009398,9,berth,"POLYGON((121.86846676923076 30.101218753623186, 121.86969691304348 30.101218753623186, 121.86969691304348 30.101610857142855, 121.86846676923076 30.101610857142855, 121.86846676923076 30.101218753623186))",2045.196509014409,False
897,22.468262666666664,113.90264574166666,3,berth,"POLYGON((113.90249437499999 22.4681232, 113.90281285 22.4681232, 113.90281285 22.468429875, 113.90249437499999 22.468429875, 113.90249437499999 22.4681232))",22.08370238416819,False
898,21.479579852694926,109.5509008252224,3,berth,"POLYGON((109.55088599999999 21.47956510204082, 109.5509163877551 21.47956510204082, 109.5509163877551 21.479598956043954, 109.55088599999999 21.479598956043954, 109.55088599999999 21.47956510204082))",2652.2081873315024,False
899,25.209754997108906,118.96610486621464,7,berth,"POLYGON((118.96534534513275 25.209334263157896, 118.96687294736842 25.209334263157896, 118.96687294736842 25.21002628318584, 118.96534534513275 25.21002628318584, 118.96534534513275 25.209334263157896))",1998.1024438409738,False
900,21.613970070755126,108.32881103043356,5,berth,"POLYGON((108.3287951923077 21.613945708333333, 108.32882306849315 21.613945708333333, 108.32882306849315 21.61398183561644, 108.3287951923077 21.61398183561644, 108.3287951923077 21.613945708333333))",1669.8814428468795,False
901,31.80595709954023,120.95294807632183,5,berth,"POLYGON((120.95287293333332 31.805881833333334, 120.9530435 31.805881833333334, 120.9530435 31.80604406666667, 120.95287293333332 31.80604406666667, 120.95287293333332 31.805881833333334))",2175.301870625937,False
902,40.28900359002507,122.0890669663158,5,berth,"POLYGON((122.088979 40.28892140000001, 122.08914466666666 40.28892140000001, 122.08914466666666 40.2890725, 122.088979 40.2890725, 122.088979 40.28892140000001))",2158.6879986891668,False
903,21.482053738799355,111.06822255395609,3,berth,"POLYGON((111.06781172727273 21.481893722891567, 111.06845042857142 21.481893722891567, 111.06845042857142 21.482236636363638, 111.06781172727273 21.482236636363638, 111.06781172727273 21.481893722891567))",716.288866179393,False
906,21.59766847057564,108.38553104027403,6,berth,"POLYGON((108.38536584558824 21.597467352941177, 108.38558727272726 21.597467352941177, 108.38558727272726 21.597732083333334, 108.38536584558824 21.597732083333334, 108.38536584558824 21.597467352941177))",631.6944298916079,False
908,21.59520121774657,108.38373182074787,4,berth,"POLYGON((108.38371071428571 21.595191157142857, 108.38375657894736 21.595191157142857, 108.38375657894736 21.595213789473682, 108.38371071428571 21.595213789473682, 108.38371071428571 21.595191157142857))",766.8853839514742,False
911,39.04063951779557,118.3624390914571,37,berth,"POLYGON((118.36178656603774 39.03978575, 118.36417959999999 39.03978575, 118.36417959999999 39.04172826470588, 118.36178656603774 39.04172826470588, 118.36178656603774 39.03978575))",276.5396418157409,False
912,39.04010433769956,118.36030150697441,13,berth,"POLYGON((118.3602716875 39.04009408870967, 118.36033378512397 39.04009408870967, 118.36033378512397 39.04011776033058, 118.3602716875 39.04011776033058, 118.3602716875 39.04009408870967))",192.74898589314512,False
913,31.362281777718362,121.65699857771835,3,berth,"POLYGON((121.6565333 31.361292705882352, 121.65754172727272 31.361292705882352, 121.65754172727272 31.36319972727273, 121.6565333 31.36319972727273, 121.6565333 31.361292705882352))",3514.7277702155684,False
914,21.59382574418896,108.32940114166966,6,berth,"POLYGON((108.32870182352941 21.5916862605042, 108.33019109243698 21.5916862605042, 108.33019109243698 21.595939794117648, 108.32870182352941 21.595939794117648, 108.32870182352941 21.5916862605042))",1800.601841965568,False
915,39.92718486950931,119.67630926547679,20,berth,"POLYGON((119.67606031578948 39.9269388, 119.67642492499999 39.9269388, 119.67642492499999 39.92739185, 119.67606031578948 39.92739185, 119.67606031578948 39.9269388))",903.0515598803502,False
916,37.413747696815626,119.9502690033506,21,berth,"POLYGON((119.94739355555556 37.41363533333333, 119.95174017857143 37.41363533333333, 119.95174017857143 37.4140925, 119.94739355555556 37.4140925, 119.94739355555556 37.41363533333333))",2257.226952374606,False
917,37.664251722222225,120.30881059090909,2,berth,"POLYGON((120.30879551515152 37.66421533333334, 120.30882566666666 37.66421533333334, 120.30882566666666 37.66428811111111, 120.30879551515152 37.66428811111111, 120.30879551515152 37.66421533333334))",201.6243424221071,True
918,37.66052333175645,120.30785670767399,4,berth,"POLYGON((120.3076624736842 37.66039594736842, 120.30810813253011 37.66039594736842, 120.30810813253011 37.660723843373496, 120.3076624736842 37.660723843373496, 120.3076624736842 37.66039594736842))",87.41574205579886,False
920,31.359684026785715,121.65971748660715,4,berth,"POLYGON((121.65878875 31.359140749999998, 121.660680375 31.359140749999998, 121.660680375 31.36037225, 121.65878875 31.36037225, 121.65878875 31.359140749999998))",3622.2898511166463,False
922,22.782472331430743,115.92833387252664,3,berth,"POLYGON((115.92831433333333 22.782456410958904, 115.92834553424657 22.782456410958904, 115.92834553424657 22.782494749999998, 115.92831433333333 22.782494749999998, 115.92831433333333 22.782456410958904))",2138.219196889892,False
923,22.817370364611747,113.57351069448991,3,berth,"POLYGON((113.573471 22.817221666666665, 113.57353261538462 22.817221666666665, 113.57353261538462 22.81747104255319, 113.573471 22.81747104255319, 113.573471 22.817221666666665))",569.597741147165,True
924,21.927361858411903,113.21665030679473,4,berth,"POLYGON((113.21606789473684 21.926690052631578, 113.21754063636364 21.926690052631578, 113.21754063636364 21.928338121212118, 113.21606789473684 21.928338121212118, 113.21606789473684 21.926690052631578))",1169.6612728873536,False
925,31.759085473375666,121.17804069971677,19,berth,"POLYGON((121.17707675 31.758547789473685, 121.17855133333332 31.758547789473685, 121.17855133333332 31.759570413793107, 121.17707675 31.759570413793107, 121.17707675 31.758547789473685))",2036.4538674673097,False
927,31.388342209999998,121.60933329,2,berth,"POLYGON((121.60929328 31.3882273, 121.60937329999999 31.3882273, 121.60937329999999 31.388457119999998, 121.60929328 31.388457119999998, 121.60929328 31.3882273))",3721.266770212411,False
930,32.24234715625,119.68690551875,2,berth,"POLYGON((119.6866975 32.242008049999995, 119.6871135375 32.242008049999995, 119.6871135375 32.2426862625, 119.6866975 32.2426862625, 119.6866975 32.242008049999995))",1002.9344708563582,False
932,31.34953717647059,121.6790901764706,2,berth,"POLYGON((121.67842835294117 31.349212352941176, 121.67975200000001 31.349212352941176, 121.67975200000001 31.349862, 121.67842835294117 31.349862, 121.67842835294117 31.349212352941176))",3490.302920093193,False
933,23.221392154166665,116.77655306944443,4,berth,"POLYGON((116.77653894444444 23.220851555555555, 116.77657593333333 23.220851555555555, 116.77657593333333 23.2216904, 116.77653894444444 23.2216904, 116.77653894444444 23.220851555555555))",364.446822632658,True
938,29.891965660519716,122.00041042789739,6,berth,"POLYGON((121.99944242857143 29.890933904761905, 122.000798375 29.890933904761905, 122.000798375 29.892259875, 121.99944242857143 29.892259875, 121.99944242857143 29.890933904761905))",309.823971521093,False
939,37.822441674733156,120.84309436064348,10,berth,"POLYGON((120.84194953191489 37.822014095238096, 120.84456504761904 37.822014095238096, 120.84456504761904 37.82266008510638, 120.84194953191489 37.82266008510638, 120.84194953191489 37.822014095238096))",688.5601895342486,False
940,31.752262512620558,121.19342979813834,5,berth,"POLYGON((121.1933142857143 31.75188776, 121.1935472 31.75188776, 121.1935472 31.75264957142857, 121.1933142857143 31.75264957142857, 121.1933142857143 31.75188776))",1381.1884878325911,False
941,31.930024091027924,120.1371794311943,4,berth,"POLYGON((120.13640290909092 31.929886155555554, 120.13784590196079 31.929886155555554, 120.13784590196079 31.930186090909093, 120.13640290909092 31.930186090909093, 120.13640290909092 31.929886155555554))",1590.94182626648,False
942,39.110054742053585,118.55007835810322,17,berth,"POLYGON((118.54877404999999 39.109464826086956, 118.55170343478261 39.109464826086956, 118.55170343478261 39.11060514285714, 118.54877404999999 39.11060514285714, 118.54877404999999 39.109464826086956))",3133.167631271305,False
944,36.10006752381473,120.32466020423655,7,berth,"POLYGON((120.32443745454545 36.099367125, 120.324930125 36.099367125, 120.324930125 36.10041833333334, 120.32443745454545 36.10041833333334, 120.32443745454545 36.099367125))",1285.6483432068758,True
953,26.469195141666663,119.67050172500001,3,berth,"POLYGON((119.670195 26.46831575, 119.670715375 26.46831575, 119.670715375 26.469919875, 119.670195 26.469919875, 119.670195 26.46831575))",1077.9246000558064,False
954,22.9022739,113.5656946,2,berth,"POLYGON((113.56508060000002 22.902244000000003, 113.5663086 22.902244000000003, 113.5663086 22.9023038, 113.56508060000002 22.9023038, 113.56508060000002 22.902244000000003))",1348.715933666057,False
955,21.718785357635884,108.58514556174843,5,berth,"POLYGON((108.584988625 21.71827812962963, 108.58553746296296 21.71827812962963, 108.58553746296296 21.7191035, 108.584988625 21.7191035, 108.584988625 21.71827812962963))",2766.9080187668997,False
956,22.69577507387719,114.5612931801989,30,berth,"POLYGON((114.55932288888887 22.695475333333334, 114.56306127777778 22.695475333333334, 114.56306127777778 22.695900599999998, 114.55932288888887 22.695900599999998, 114.55932288888887 22.695475333333334))",273.522661272034,False
957,31.94320445808022,120.21359748829444,11,berth,"POLYGON((120.21245950000001 31.943099, 120.21398615384615 31.943099, 120.21398615384615 31.94325634210526, 120.21245950000001 31.94325634210526, 120.21245950000001 31.943099))",840.0523543698843,True
959,32.01835744046341,120.60380021406779,6,berth,"POLYGON((120.60324582269503 32.0180925, 120.6042052 32.0180925, 120.6042052 32.01872189361702, 120.60324582269503 32.01872189361702, 120.60324582269503 32.0180925))",3293.2532529788173,False
964,32.185462305746356,119.5928233202379,2,berth,"POLYGON((119.59279973622047 32.18541651574803, 119.59284690425531 32.18541651574803, 119.59284690425531 32.18550809574468, 119.59279973622047 32.18550809574468, 119.59279973622047 32.18541651574803))",2107.5005416105846,True
965,31.2858642,121.75500615000001,2,berth,"POLYGON((121.75479070000002 31.2856124, 121.7552216 31.2856124, 121.7552216 31.286116, 121.75479070000002 31.286116, 121.75479070000002 31.2856124))",3075.089615507933,False
968,31.278461625,121.75475256249999,2,berth,"POLYGON((121.75457324999999 31.27809725, 121.754931875 31.27809725, 121.754931875 31.278826, 121.75457324999999 31.278826, 121.75457324999999 31.27809725))",2517.044160633245,False
970,31.75831692093177,121.18118958570028,10,berth,"POLYGON((121.18079116666667 31.757584322580644, 121.18164623809523 31.757584322580644, 121.18164623809523 31.758976080000004, 121.18079116666667 31.758976080000004, 121.18079116666667 31.757584322580644))",1846.7291862942618,False
975,30.110917528077657,121.95234239178697,21,berth,"POLYGON((121.95128491666667 30.110757875, 121.9528944 30.110757875, 121.9528944 30.111043666666664, 121.95128491666667 30.111043666666664, 121.95128491666667 30.110757875))",2366.3136723646635,False
976,29.636494783130274,121.94239625176873,12,berth,"POLYGON((121.94219746666666 29.635376977777778, 121.942776229927 29.635376977777778, 121.942776229927 29.636891000000002, 121.94219746666666 29.636891000000002, 121.94219746666666 29.635376977777778))",1589.798433537108,False
978,26.39302390622375,119.77942063481682,7,berth,"POLYGON((119.77830385106382 26.392215531914896, 119.77981706779661 26.392215531914896, 119.77981706779661 26.39332359322034, 119.77830385106382 26.39332359322034, 119.77830385106382 26.392215531914896))",747.8609034408031,False
982,34.74887178781873,119.41538967777534,11,berth,"POLYGON((119.41531565079364 34.748665714285714, 119.41546800000002 34.748665714285714, 119.41546800000002 34.749029916666665, 119.41531565079364 34.749029916666665, 119.41531565079364 34.748665714285714))",221.82546605565454,True
983,22.70783324679487,114.586561125,2,berth,"POLYGON((114.58655900000001 22.70782807692308, 114.58656325 22.70782807692308, 114.58656325 22.707838416666664, 114.58655900000001 22.707838416666664, 114.58655900000001 22.70782807692308))",1843.827473168783,False
984,29.51610050213534,121.6639824511095,8,berth,"POLYGON((121.66392238311688 29.516053555555555, 121.66406061864406 29.516053555555555, 121.66406061864406 29.516159272727272, 121.66392238311688 29.516159272727272, 121.66392238311688 29.516053555555555))",1200.945321068059,False
985,21.607547505058772,108.3271696950675,9,berth,"POLYGON((108.32709533333333 21.60739408, 108.3272318 21.60739408, 108.3272318 21.608100125, 108.32709533333333 21.608100125, 108.32709533333333 21.60739408))",1786.0337992339576,False
989,21.583908141414142,109.58967916666667,3,berth,"POLYGON((109.58908516666666 21.583661, 109.59005533333334 21.583661, 109.59005533333334 21.58409809090909, 109.58908516666666 21.58409809090909, 109.58908516666666 21.583661))",1900.8580732391572,False
991,40.283016826033375,122.09392820141765,4,berth,"POLYGON((122.093623 40.28269918181818, 122.09404678723405 40.28269918181818, 122.09404678723405 40.28317981415929, 122.093623 40.28317981415929, 122.093623 40.28269918181818))",1589.8314549957156,False
992,31.36663487269786,121.59719449464907,2,berth,"POLYGON((121.59715212195123 31.366621867346936, 121.59723686734694 31.366621867346936, 121.59723686734694 31.36664787804878, 121.59715212195123 31.36664787804878, 121.59715212195123 31.366621867346936))",2243.0200366257795,False
993,39.01044389543269,118.45514339523237,4,berth,"POLYGON((118.45508023076923 39.0096003125, 118.45524209375 39.0096003125, 118.45524209375 39.0108401923077, 118.45508023076923 39.0108401923077, 118.45508023076923 39.0096003125))",1678.295625561424,False
994,26.780397292078394,119.71804333244971,4,berth,"POLYGON((119.71784117391304 26.779762083333335, 119.71842845833334 26.779762083333335, 119.71842845833334 26.7806705, 119.71784117391304 26.7806705, 119.71784117391304 26.779762083333335))",1056.0685036323948,False
996,27.49001560871987,120.67582272523808,4,berth,"POLYGON((120.67578070370371 27.490000548387098, 120.67585385 27.490000548387098, 120.67585385 27.490031962962963, 120.67578070370371 27.490031962962963, 120.67578070370371 27.490000548387098))",298.26924033010135,True
997,31.946119186904763,120.12946578511905,3,berth,"POLYGON((120.12858639999999 31.945797399999996, 120.1305708125 31.945797399999996, 120.1305708125 31.946438875, 120.12858639999999 31.946438875, 120.12858639999999 31.945797399999996))",297.42647557820686,True
998,31.4326164074379,121.47081337828068,15,berth,"POLYGON((121.46883572368422 31.43132775, 121.47202675 31.43132775, 121.47202675 31.434415460526314, 121.46883572368422 31.434415460526314, 121.46883572368422 31.43132775))",2131.1167253692897,False
1000,31.335315393939396,121.71382297727271,2,berth,"POLYGON((121.71375145454545 31.335266333333333, 121.7138945 31.335266333333333, 121.7138945 31.335364454545456, 121.71375145454545 31.335364454545456, 121.71375145454545 31.335266333333333))",2572.0044995287562,False
1002,31.376868491695802,121.62708317722903,4,berth,"POLYGON((121.62569953846153 31.376324307692308, 121.6287075 31.376324307692308, 121.6287075 31.377333909090908, 121.62569953846153 31.377333909090908, 121.62569953846153 31.376324307692308))",3834.5251167748256,False
1003,31.3394605,121.70337695833334,2,berth,"POLYGON((121.70269158333333 31.339439, 121.70406233333334 31.339439, 121.70406233333334 31.339482, 121.70269158333333 31.339482, 121.70269158333333 31.339439))",3025.685098319558,False
1005,39.82686123508979,124.15884885919274,7,berth,"POLYGON((124.15868864285714 39.825968571428575, 124.15899064705881 39.825968571428575, 124.15899064705881 39.82731088235295, 124.15868864285714 39.82731088235295, 124.15868864285714 39.825968571428575))",3292.6686894617487,False
1006,26.138301385114406,119.60428991025972,7,berth,"POLYGON((119.60352668181818 26.13795931818182, 119.60449166666666 26.13795931818182, 119.60449166666666 26.138392333333332, 119.60352668181818 26.138392333333332, 119.60352668181818 26.13795931818182))",1052.9326259201275,False
1008,39.08249020458476,118.49087042891473,21,berth,"POLYGON((118.49047075 39.08193627777778, 118.49208733333333 39.08193627777778, 118.49208733333333 39.08275166225165, 118.49047075 39.08275166225165, 118.49047075 39.08193627777778))",2802.546285873798,False
1009,24.83902689351852,118.93370621296296,2,berth,"POLYGON((118.93367592592593 24.839012750000002, 118.93373650000001 24.839012750000002, 118.93373650000001 24.839041037037035, 118.93367592592593 24.839041037037035, 118.93367592592593 24.839012750000002))",3824.1922703439895,False
1012,26.288018468750003,119.87092753125,2,berth,"POLYGON((119.87088 26.2879826875, 119.8709750625 26.2879826875, 119.8709750625 26.288054250000002, 119.87088 26.288054250000002, 119.87088 26.2879826875))",3232.0581049069106,False
1013,35.998556272500004,120.18868226125,3,berth,"POLYGON((120.18863 35.99848988, 120.18874634375 35.99848988, 120.18874634375 35.998675750000004, 120.18863 35.998675750000004, 120.18863 35.99848988))",1544.7757144720606,False
1016,22.2230437375947,113.3843308940341,8,berth,"POLYGON((113.38402612499999 22.222892166666668, 113.38447060000001 22.222892166666668, 113.38447060000001 22.2235565, 113.38402612499999 22.2235565, 113.38402612499999 22.222892166666668))",1337.2594057188794,False
1022,36.09759461589511,120.32693980224025,13,berth,"POLYGON((120.32609633333333 36.097159133333335, 120.3272354347826 36.097159133333335, 120.3272354347826 36.09780834782609, 120.32609633333333 36.09780834782609, 120.32609633333333 36.097159133333335))",1564.123207768372,True
1024,31.668487391666666,121.85193472857144,4,berth,"POLYGON((121.851609 31.668476666666667, 121.8522854 31.668476666666667, 121.8522854 31.6684996, 121.851609 31.6684996, 121.851609 31.668476666666667))",2916.047617047208,False
1031,36.37456343427003,120.87198618553509,4,berth,"POLYGON((120.871893375 36.374319, 120.87206325 36.374319, 120.87206325 36.37480175, 120.871893375 36.37480175, 120.871893375 36.374319))",574.5777942332248,False
1032,24.862623359342106,118.88380090506779,4,berth,"POLYGON((118.88375985087718 24.86261594736842, 118.88384541666666 24.86261594736842, 118.88384541666666 24.86263574, 118.88375985087718 24.86263574, 118.88375985087718 24.86261594736842))",2223.430429214202,False
1033,31.686297843304843,121.82753361823362,2,berth,"POLYGON((121.82753338461538 31.68628553846154, 121.82753385185185 31.68628553846154, 121.82753385185185 31.68631014814815, 121.82753338461538 31.68631014814815, 121.82753338461538 31.68628553846154))",601.9748322663434,False
1039,32.02328567231665,120.6375411517539,3,berth,"POLYGON((120.63733698529413 32.02286677272727, 120.6376468181818 32.02286677272727, 120.6376468181818 32.02412098529412, 120.63733698529413 32.02412098529412, 120.63733698529413 32.02286677272727))",3656.3163782041856,False
1043,32.00436184854851,120.53385787507958,4,berth,"POLYGON((120.53343242857143 32.003474142857144, 120.53433088235295 32.003474142857144, 120.53433088235295 32.005415705882356, 120.53343242857143 32.005415705882356, 120.53343242857143 32.003474142857144))",1146.5949867221664,True
1046,30.396804928571427,122.39553714285714,2,berth,"POLYGON((122.39545899999999 30.396777285714286, 122.39561528571429 30.396777285714286, 122.39561528571429 30.396832571428572, 122.39545899999999 30.396832571428572, 122.39545899999999 30.396777285714286))",2974.674941748245,False
1047,22.144944863636365,113.09989577272728,2,berth,"POLYGON((113.09975409090909 22.144666909090912, 113.10003745454546 22.144666909090912, 113.10003745454546 22.145222818181818, 113.09975409090909 22.145222818181818, 113.09975409090909 22.144666909090912))",2047.6340362485757,False
1048,31.752477921218485,121.18212921113445,2,berth,"POLYGON((121.18189514285714 31.751831985294114, 121.18236327941176 31.751831985294114, 121.18236327941176 31.753123857142857, 121.18189514285714 31.753123857142857, 121.18189514285714 31.751831985294114))",2287.550523965866,False
1050,30.24752384761905,122.1467095047619,2,berth,"POLYGON((122.14668814285713 30.247503266666666, 122.14673086666667 30.247503266666666, 122.14673086666667 30.24754442857143, 122.14668814285713 30.24754442857143, 122.14668814285713 30.247503266666666))",688.3622909654378,False
1051,31.96859915485813,120.42870222563849,7,berth,"POLYGON((120.42791049514562 31.968428, 120.43010144186047 31.968428, 120.43010144186047 31.9688791627907, 120.42791049514562 31.9688791627907, 120.42791049514562 31.968428))",617.5323173022568,True
1052,32.012680428770466,120.63154079872618,3,berth,"POLYGON((120.63149215151516 32.01262652873563, 120.63158848275862 32.01262652873563, 120.63158848275862 32.012725333333336, 120.63149215151516 32.012725333333336, 120.63149215151516 32.01262652873563))",2363.9876965849385,False
1053,30.034750718361686,121.98983804907809,13,berth,"POLYGON((121.98964285333332 30.034464837606837, 121.99017093902438 30.034464837606837, 121.99017093902438 30.035095066666663, 121.98964285333332 30.035095066666663, 121.98964285333332 30.034464837606837))",475.19629897868447,False
1054,30.582009211520745,121.07301145808492,10,berth,"POLYGON((121.07287694736843 30.581908, 121.07323376811594 30.581908, 121.07323376811594 30.582089, 121.07287694736843 30.582089, 121.07287694736843 30.581908))",471.960226137244,False
1055,36.09594474209402,120.31982433611111,2,berth,"POLYGON((120.31950347222222 36.09550512307692, 120.3201452 36.09550512307692, 120.3201452 36.09638436111111, 120.31950347222222 36.09638436111111, 120.31950347222222 36.09550512307692))",791.1989137622546,True
1059,39.04059703095527,118.36661119048063,2,berth,"POLYGON((118.36660998765431 39.040594641975304, 118.36661239330695 39.040594641975304, 118.36661239330695 39.040599419935226, 118.36660998765431 39.040599419935226, 118.36660998765431 39.040594641975304))",506.33752246486443,False
1060,38.17964938583334,118.07819990916664,10,berth,"POLYGON((118.077423 38.178414000000004, 118.07899325 38.178414000000004, 118.07899325 38.180640833333335, 118.077423 38.180640833333335, 118.077423 38.178414000000004))",2870.9740734864163,False
1064,38.18958423795094,118.08232061558442,11,berth,"POLYGON((118.0801445 38.186967, 118.085098 38.186967, 118.085098 38.19206892857143, 118.0801445 38.19206892857143, 118.0801445 38.186967))",3934.5613426298296,False
1065,39.38398217133728,121.750183653658,46,berth,"POLYGON((121.74680132258065 39.3823754, 121.75052385714285 39.3823754, 121.75052385714285 39.384215, 121.74680132258065 39.384215, 121.74680132258065 39.3823754))",1864.8598509891926,False
1067,39.385743297561966,121.74372496724519,13,berth,"POLYGON((121.74200599999999 39.385062833333336, 121.74584216666666 39.385062833333336, 121.74584216666666 39.3865906, 121.74200599999999 39.3865906, 121.74200599999999 39.385062833333336))",1731.053357873851,False
1068,39.27225359642857,121.57468751886448,13,berth,"POLYGON((121.57198700000001 39.27157925, 121.57749057142857 39.27157925, 121.57749057142857 39.273298857142855, 121.57198700000001 39.273298857142855, 121.57198700000001 39.27157925))",2066.972837393433,False
1069,38.18283512045454,118.07940214848486,4,berth,"POLYGON((118.07903116666667 38.182464181818176, 118.0799795 38.182464181818176, 118.0799795 38.18362833333333, 118.07903116666667 38.18362833333333, 118.07903116666667 38.182464181818176))",3163.9245770678276,False
