terminal_id,reference_pid,reference_name,center_distance_m,predicted_area_m2,reference_area_m2,area_ratio_predicted_to_reference,intersection_area_m2,iou,predicted_area_precision,reference_area_recall
345,"1,220",茂名广钢码头,723.7293482813191,1343793.0176017843,1435913.810453167,0.935845179438514,734881.5086899087,0.359385959147896,0.5468710575691362,0.5117866430005181
346,"2,008",乍浦港码头,465.7353966821283,1636250.2097548922,7701740.104190323,0.21245201572884154,1636250.2097548922,0.21245201572884154,1.0,0.21245201572884154
348,"1,681",江阴兴澄特钢码头,61.38159836307014,1295887.5643937865,526092.7344449183,2.46323030056874,526092.7344449183,0.4059709722509942,0.4059709722509942,1.0
349,"1,790",老塘山_5期,360.9988977092438,3513020.7115139933,2037286.9842598343,1.7243622222375838,1633308.4239046953,0.41697950664292704,0.4649299158844966,0.8017075829393235
350,"2,023",南京惠宁码头,1147.1664601645145,830078.784590307,1400478.6126088363,0.5927107898092222,396552.5851352974,0.2162222162814546,0.4777288523655252,0.28315504540022374
351,"1,413",南通中集（中集集团）码头,96.87882308078593,848279.9762419313,269930.2247398697,3.142589819496554,269930.22473986977,0.31820888421264015,0.31820888421264004,1.0000000000000002
352,"1,651",永安码头,83.44829068242312,1452343.5111184923,678902.2535081364,2.1392527475254384,678542.691423026,0.46708973357277755,0.46720537271548135,0.9994703772402399
353,"1,814",上海外高桥申能电力码头,538.9009367362788,1464595.7563834023,1371162.541026454,1.0681416043403609,790786.1137906923,0.3866977360988695,0.5399347296645315,0.5767267483829517
355,"1,098",宁波冠保码头,158.7094247720731,950686.2614537554,789488.9753946725,1.2041792742938544,643789.7369879147,0.587192859691979,0.6771842226934619,0.8154512058462609
357,"1,946",绥中粮食码头,376.4572121089706,2115152.382437361,1512606.4590433724,1.3983494317319394,1163199.3076098359,0.47197046434617335,0.5499364099098346,0.7690032662861201
358,"2,044",和麟水泥码头,114.23106904637389,1017821.4683941411,446468.12004809536,2.279718131463669,446468.12004809536,0.43865072010370004,0.43865072010370004,1.0
359,"2,101",张家港沙洲电力,412.6300756938291,3012485.2608058597,1234678.6337091422,2.4398942190778383,1234127.3056910837,0.4095958576370298,0.4096708195547972,0.99955346435663
360,"1,936",大榭万华煤码头,145.08253463541257,798423.1883678467,414975.4971200875,1.9240248976358123,404222.71312625613,0.4995485863803929,0.5062762692959565,0.9740881472075936
