reference_index,overlapping_prediction_count,reference_area_m2,overlap_area_m2,reference_area_recall
292,1,516897.8229670339,508189.52871056006,0.9831527743597612
293,1,858492.2231118917,119066.72553165497,0.13869284115359587
294,0,6105963.97657242,0.0,0.0
295,0,2766287.3263357785,0.0,0.0
296,1,5519997.982202925,606054.6342192041,0.10979254633302227
297,1,1837561.6149067397,1049133.3878746969,0.5709378011403131
298,1,310170.14527173026,145885.5693033068,0.4703404616053588
299,1,310438.32503863826,267082.282878527,0.8603392730111046
300,1,990904.0970934763,868388.9913322692,0.876360279344319
301,1,2477584.9679547246,845034.3151072926,0.34107177999424104
302,1,443055.2122880907,443055.2122880907,1.0
303,0,603045.8499575467,0.0,0.0
304,1,800627.0423971743,649397.2895114899,0.8111108607662262
305,0,575522.885248821,0.0,0.0
306,0,448219.7723855676,0.0,0.0
307,1,462779.74443568185,448243.0154095024,0.9685882340336531
308,1,557975.5851793202,557650.1733507604,0.9994167991625382
309,3,4244658.58728169,2589603.24331941,0.6100851670564653
310,0,13579149.899209995,0.0,0.0
311,0,12612996.87736066,0.0,0.0
312,1,937035.1842951472,932059.9701873147,0.9946904724697452
313,0,736790.5247211664,0.0,0.0
314,0,647734.5051795724,0.0,0.0
315,1,919999.4649399158,544278.2404053705,0.5916071271203583
316,1,381820.65440299857,187606.441611367,0.49134702234666133
317,1,269930.2247398697,269930.22473986977,1.0000000000000002
318,1,10327751.990209147,922336.1901401499,0.08930657814154885
319,1,196615.79326880953,196615.79326880953,1.0
320,1,733672.9566420449,628243.2783621585,0.8562988081741099
321,1,670097.8874425668,654475.5018999703,0.9766864127833332
322,0,77774981.86109453,0.0,0.0
323,2,5034535.118451161,2182895.098075453,0.43358424297713616
324,0,3224713.7391583743,0.0,0.0
325,0,4649153.022962526,0.0,0.0
326,0,1458161.906525014,0.0,0.0
327,3,4671155.645006854,2385214.489811746,0.5106262071060246
328,1,950571.8929713876,252879.60963269946,0.26602891533245787
329,2,118648171.33320457,4750470.981861796,0.04003829918727404
330,1,521291.6072230688,426959.2661657006,0.8190411283237832
331,0,3206054.0421960885,0.0,0.0
332,1,9407619.996200794,24802.88156504529,0.0026364672015942153
333,1,1594348.9161003658,1006527.6783655767,0.6313095384587791
334,2,6241558.388788767,2460984.094899589,0.39429000605362696
335,0,1591505.7256990538,0.0,0.0
336,1,738515.4495485071,479807.6510934896,0.6496920970127584
337,1,923845.454612632,900657.7805502345,0.9749009166558923
338,0,1232158.56555375,0.0,0.0
339,3,1187310.8662530733,911862.3312729755,0.7680063892202378
340,1,912393.5459966115,614672.8440825106,0.6736926699882568
341,1,648482.623358428,482335.9309686783,0.7437916045779419
342,0,3000037.4255007217,0.0,0.0
343,0,6112593.632267374,0.0,0.0
344,1,471865.68839513557,341227.65292201255,0.7231457198817812
345,0,2093391.3505542418,0.0,0.0
346,1,14034078.238754742,2178529.672722031,0.15523140427606266
347,0,493501.2339556095,0.0,0.0
348,1,572502.7045519351,372574.5781922161,0.6507822150531303
