port_id,lat,lon,berth_count,polygon
319,35.607199211208794,119.79684448697489,2,"MULTIPOLYGON (((119.79942597916666 35.610222833333324, 119.7994922142857 35.610222833333324, 119.7994922142857 35.60981442857143, 119.79942597916666 35.60981442857143, 119.79942597916666 35.610222833333324)), ((119.79498603571429 35.60543051851852, 119.7952995925926 35.60543051851852, 119.7952995925926 35.60529796428572, 119.79498603571429 35.60529796428572, 119.79498603571429 35.60543051851852)))"
320,38.98023395923912,121.73715472961956,1,"POLYGON ((121.73711993749998 38.980075875, 121.73711993749998 38.98039204347826, 121.73718952173913 38.98039204347826, 121.73718952173913 38.980075875, 121.73711993749998 38.980075875))"
321,38.998700765897276,121.65516211452089,2,"MULTIPOLYGON (((121.65866335999998 38.996927299999996, 121.65914613281251 38.996927299999996, 121.65914613281251 38.996743985507244, 121.65866335999998 38.996743985507244, 121.65866335999998 38.996927299999996)), ((121.65436649999997 38.99945499999999, 121.65506350000003 38.99945499999999, 121.65506350000003 38.998392166666676, 121.65436649999997 38.998392166666676, 121.65436649999997 38.99945499999999)))"
322,22.573353981534094,113.6167803252841,1,"POLYGON ((113.61670246875 22.57310218181818, 113.61670246875 22.573605781250002, 113.61685818181819 22.573605781250002, 113.61685818181819 22.57310218181818, 113.61670246875 22.57310218181818))"
323,35.37523087391303,119.53534039130435,1,"POLYGON ((119.53504078260869 35.37482034782609, 119.53504078260869 35.3756414, 119.53564 35.3756414, 119.53564 35.37482034782609, 119.53504078260869 35.37482034782609))"
324,23.504180974999997,117.11028605833334,1,"POLYGON ((117.11018616666668 23.504040299999996, 117.11018616666668 23.504321649999998, 117.11038595 23.504321649999998, 117.11038595 23.504040299999996, 117.11018616666668 23.504040299999996))"
325,39.50847501042427,121.32290269900005,2,"MULTIPOLYGON (((121.3214664263566 39.50594872999999, 121.32152216000001 39.50594872999999, 121.32152216000001 39.50586817054264, 121.3214664263566 39.50586817054264, 121.3214664263566 39.50594872999999)), ((121.32183124242424 39.507926348484844, 121.32183124242424 39.50903336363636, 121.32397947368418 39.50903336363636, 121.32397947368418 39.507926348484844, 121.32183124242424 39.507926348484844)))"
326,23.768278283234235,117.58024514120353,2,"POLYGON ((117.58016657142856 23.76712835714286, 117.58016657142856 23.77024512857143, 117.5803227 23.77024512857143, 117.58030287931035 23.765477027777777, 117.58016657142856 23.76712835714286))"
327,30.3906790277363,122.389853418903,3,"MULTIPOLYGON (((122.39561528571427 30.396832571428572, 122.39561528571427 30.396777285714286, 122.395459 30.396777285714286, 122.395459 30.396832571428572, 122.39561528571427 30.396832571428572)), ((122.388685875 30.391506, 122.388685875 30.391058400000002, 122.39161333333334 30.391058400000002, 122.39161333333334 30.39009333333333, 122.3881704 30.390258249999995, 122.3881704 30.391506, 122.388685875 30.391506)))"
328,21.435782464087797,111.28960654865838,2,"MULTIPOLYGON (((111.28760242857142 21.43382216666667, 111.28774166666665 21.43382216666667, 111.28774166666665 21.433776142857138, 111.28760242857142 21.433776142857138, 111.28760242857142 21.43382216666667)), ((111.2888155 21.434926, 111.2888155 21.436648204301076, 111.29040664516128 21.436648204301076, 111.29040664516128 21.434926, 111.2888155 21.434926)))"
329,30.580840497004182,121.06939762035643,2,"MULTIPOLYGON (((121.06744821052632 30.58147129999999, 121.07125086792453 30.58147129999999, 121.07125086792453 30.580179250000008, 121.06744821052632 30.580179250000008, 121.06744821052632 30.58147129999999)), ((121.07287694736841 30.581908, 121.07287694736841 30.582089000000003, 121.07323376811595 30.582089000000003, 121.07323376811595 30.581908, 121.07287694736841 30.581908)))"
330,32.187926183673454,119.28383385408159,1,"POLYGON ((119.28277440816326 32.187580999999994, 119.28277440816326 32.18827136734693, 119.28489329999996 32.18827136734693, 119.28489329999996 32.187580999999994, 119.28277440816326 32.187580999999994))"
331,31.956716261538464,120.32929799846156,1,"POLYGON ((120.32777927692308 31.956120923076927, 120.32777927692308 31.9573116, 120.33081672000002 31.9573116, 120.33081672000002 31.956120923076927, 120.32777927692308 31.956120923076927))"
332,30.02781789525744,121.98985716149878,4,"MULTIPOLYGON (((121.99171244680852 30.02864898245614, 121.99171244680852 30.025620054545456, 121.98849731578947 30.025620054545456, 121.98849731578947 30.02864898245614, 121.99171244680852 30.02864898245614)), ((121.99017093902435 30.035095066666656, 121.99017093902435 30.03446483760683, 121.98964285333334 30.03446483760683, 121.98964285333334 30.035095066666656, 121.99017093902435 30.035095066666656)), ((121.98221828125 30.04069293750001, 121.98166287999999 30.04069293750001, 121.98166287999999 30.041093542553188, 121.98221828125 30.041093542553188, 121.98221828125 30.04069293750001)), ((121.98464073214285 30.03852225714285, 121.98518637037034 30.03852225714285, 121.98518637037034 30.03827478571429, 121.98464073214285 30.03827478571429, 121.98464073214285 30.03852225714285)))"
333,32.16597585,118.8520240464286,1,"POLYGON ((118.85172852142858 32.16597241428572, 118.85172852142858 32.16597928571428, 118.85231957142858 32.16597928571428, 118.85231957142858 32.16597241428572, 118.85172852142858 32.16597241428572))"
334,31.893941935714285,120.92034629039166,1,"POLYGON ((120.92022839473682 31.893719571428566, 120.92022839473682 31.894164300000003, 120.9204641860465 31.894164300000003, 120.9204641860465 31.893719571428566, 120.92022839473682 31.893719571428566))"
335,32.2285696690403,119.89411135483384,2,"MULTIPOLYGON (((119.89355957575756 32.227709955555554, 119.89355957575756 32.22986469117647, 119.8944848055555 32.22986469117647, 119.8944848055555 32.227709955555554, 119.89355957575756 32.227709955555554)), ((119.89507460869564 32.22630848913044, 119.89530040909092 32.22630848913044, 119.89530040909092 32.22557695454545, 119.89507460869564 32.22557695454545, 119.89507460869564 32.22630848913044)))"
336,31.364924278748557,121.60008227835972,3,"MULTIPOLYGON (((121.60245176562499 31.363742703124995, 121.6025728139535 31.363742703124995, 121.6025728139535 31.36353544186047, 121.60245176562499 31.36353544186047, 121.60245176562499 31.363742703124995)), ((121.59723686734694 31.366621867346936, 121.59715212195123 31.366621867346936, 121.59715212195123 31.366647878048777, 121.59723686734694 31.366647878048777, 121.59723686734694 31.366621867346936)), ((121.59885044444445 31.365609789855068, 121.59908522222224 31.365609789855068, 121.59908522222224 31.36540111111111, 121.59885044444445 31.36540111111111, 121.59885044444445 31.365609789855068)))"
337,29.98126873155366,122.049058937054,2,"MULTIPOLYGON (((122.049258375 29.98215436242884, 122.05117350000002 29.98215436242884, 122.05117350000002 29.98057941747573, 122.049258375 29.98057941747573, 122.049258375 29.98215436242884)), ((122.0431407878788 29.981131484848483, 122.04413927777779 29.981131484848483, 122.04413927777779 29.98048651282052, 122.0431407878788 29.98048651282052, 122.0431407878788 29.981131484848483)))"
338,29.97472669361702,121.77566071774191,1,"POLYGON ((121.77510293548389 29.974500599999995, 121.77510293548389 29.974952787234045, 121.7762185 29.974952787234045, 121.7762185 29.974500599999995, 121.77510293548389 29.974500599999995))"
339,32.07024225815218,119.93561720687238,1,"POLYGON ((119.93542847826086 32.07003239130436, 119.93542847826086 32.070452125, 119.93580593548387 32.070452125, 119.93580593548387 32.07003239130436, 119.93542847826086 32.07003239130436))"
340,40.07539320138889,120.12088267499998,1,"POLYGON ((120.11725459999998 40.07430877777778, 120.11725459999998 40.076477624999995, 120.12451074999998 40.076477624999995, 120.12451074999998 40.07430877777778, 120.11725459999998 40.07430877777778))"
341,32.187350284722214,119.32137113194443,1,"POLYGON ((119.32040888888888 32.18716444444444, 119.32040888888888 32.187536125, 119.32233337499999 32.187536125, 119.32233337499999 32.18716444444444, 119.32040888888888 32.18716444444444))"
342,31.992886641519558,120.6669912595802,6,"MULTIPOLYGON (((120.68170782051284 31.993965499999995, 120.68175266666665 31.993965499999995, 120.68175266666665 31.99389166666667, 120.68170782051284 31.99389166666667, 120.68170782051284 31.993965499999995)), ((120.6832871511628 31.994131257425742, 120.68323283168314 31.994131257425742, 120.68323283168314 31.994141616279073, 120.6832871511628 31.994141616279073, 120.6832871511628 31.994131257425742)), ((120.68607099999996 31.9943485, 120.68607099999996 31.99437623333333, 120.68611186666666 31.99437623333333, 120.68611186666666 31.9943485, 120.68607099999996 31.9943485)), ((120.67392335526314 31.993646065789477, 120.6738984923077 31.993646065789477, 120.6738984923077 31.993668646153843, 120.67392335526314 31.993668646153843, 120.67392335526314 31.993646065789477)), ((120.67575101999998 31.9936141097561, 120.67692830909093 31.9936141097561, 120.67692830909093 31.993590662337656, 120.67575101999998 31.993590662337656, 120.67575101999998 31.9936141097561)), ((120.66739075 31.992925869565216, 120.66739075 31.99273175, 120.66507331249997 31.99273175, 120.66507331249997 31.992925869565216, 120.66739075 31.992925869565216)))"
343,29.948362395424834,121.95039156825398,1,"POLYGON ((121.95026288888887 29.94831723529411, 121.95026288888887 29.94840755555555, 121.95052024761905 29.94840755555555, 121.95052024761905 29.94831723529411, 121.95026288888887 29.94831723529411))"
344,28.08792377470931,121.1382666482558,1,"POLYGON ((121.13736724999998 28.08656767441861, 121.13736724999998 28.089279874999995, 121.13916604651162 28.089279874999995, 121.13916604651162 28.08656767441861, 121.13736724999998 28.08656767441861))"
345,31.691006945767196,121.14971994312168,1,"POLYGON ((121.14937931481482 31.690863928571435, 121.14937931481482 31.691149962962957, 121.15006057142855 31.691149962962957, 121.15006057142855 31.690863928571435, 121.14937931481482 31.690863928571435))"
346,32.18561036749704,118.88395867221938,3,"MULTIPOLYGON (((118.88842385714285 32.18582172727271, 118.88837620454547 32.18582172727271, 118.88837620454547 32.18609504347826, 118.88842385714285 32.18609504347826, 118.88842385714285 32.18582172727271)), ((118.89078565384615 32.186184666666676, 118.89078565384615 32.186292625, 118.89095369230769 32.186292625, 118.89095369230769 32.186184666666676, 118.89078565384615 32.186184666666676)), ((118.88247204347827 32.1856183125, 118.88361030769231 32.1856183125, 118.88361030769231 32.18544287500001, 118.88247204347827 32.18544287500001, 118.88247204347827 32.1856183125)))"
347,32.26755026893939,119.42852107499999,1,"POLYGON ((119.42834575 32.267451083333334, 119.42834575 32.26764945454545, 119.4286964 32.26764945454545, 119.4286964 32.267451083333334, 119.42834575 32.267451083333334))"
348,32.20455143333325,119.24756296760422,2,"MULTIPOLYGON (((119.2468546849315 32.20494319178082, 119.2470935 32.20494319178082, 119.2470935 32.20482446296297, 119.2468546849315 32.20482446296297, 119.2468546849315 32.20494319178082)), ((119.24903231395346 32.203727988372094, 119.24916107228916 32.203727988372094, 119.24916107228916 32.2036434375, 119.24903231395346 32.2036434375, 119.24903231395346 32.203727988372094)))"
349,40.79228763104396,121.02107488686315,1,"POLYGON ((121.02088763736262 40.79225135000001, 121.02088763736262 40.792323912087916, 121.02126213636365 40.792323912087916, 121.02126213636365 40.79225135000001, 121.02088763736262 40.79225135000001))"
350,31.771791876470584,120.95955995967739,1,"POLYGON ((120.95930249999998 31.7716894, 120.95930249999998 31.771894352941175, 120.95981741935483 31.771894352941175, 120.95981741935483 31.7716894, 120.95930249999998 31.7716894))"
351,32.01725736415711,120.76777043009116,1,"POLYGON ((120.76760457446808 32.017191574468086, 120.76760457446808 32.01732315384615, 120.76793628571428 32.01732315384615, 120.76793628571428 32.017191574468086, 120.76760457446808 32.017191574468086))"
352,21.712219641176468,108.59169171470587,1,"POLYGON ((108.59095540000001 21.71144388235294, 108.59095540000001 21.712995399999997, 108.59242802941175 21.712995399999997, 108.59242802941175 21.71144388235294, 108.59095540000001 21.71144388235294))"
353,29.891301215719057,122.06858801008063,1,"POLYGON ((122.06776337499998 29.890993692307692, 122.06776337499998 29.891608739130426, 122.0694126451613 29.891608739130426, 122.0694126451613 29.890993692307692, 122.06776337499998 29.890993692307692))"
354,26.884461986159593,119.65755291217052,3,"MULTIPOLYGON (((119.6573292 26.8848829375, 119.65778257142856 26.8848829375, 119.65778257142856 26.883864199999994, 119.6573292 26.883864199999994, 119.6573292 26.8848829375)), ((119.65947316666666 26.88601167567567, 119.65947316666666 26.88620692307692, 119.65955740000001 26.88620692307692, 119.65955740000001 26.88601167567567, 119.65947316666666 26.88601167567567)), ((119.65052951063828 26.887378829787227, 119.65052951063828 26.887312619047616, 119.65045752380954 26.887312619047616, 119.65045752380954 26.887378829787227, 119.65052951063828 26.887378829787227)))"
355,27.18300228676471,120.38634225227274,1,"POLYGON ((120.38569445454544 27.18204675, 120.38569445454544 27.183957823529415, 120.38699005000002 27.183957823529415, 120.38699005000002 27.18204675, 120.38569445454544 27.18204675))"
356,22.448375537878782,113.02944301262626,1,"POLYGON ((113.02898863636364 22.448311166666663, 113.02898863636364 22.448439909090904, 113.02989738888888 22.448439909090904, 113.02989738888888 22.448311166666663, 113.02898863636364 22.448311166666663))"
357,22.979332814267767,113.54324147729642,3,"MULTIPOLYGON (((113.54373405714284 22.976723722222225, 113.54373405714284 22.97807771428571, 113.54428427777776 22.97807771428571, 113.54428427777776 22.976723722222225, 113.54373405714284 22.976723722222225)), ((113.54482382692306 22.975553826923072, 113.54516272368419 22.975553826923072, 113.54516272368419 22.974938578947373, 113.54482382692306 22.974938578947373, 113.54482382692306 22.975553826923072)), ((113.54204717479674 22.983506000000006, 113.54204717479674 22.982313016260168, 113.54151014285713 22.982313016260168, 113.54151014285713 22.983506000000006, 113.54204717479674 22.983506000000006)))"
358,37.567717580695685,121.38605713819794,4,"MULTIPOLYGON (((121.38847533333333 37.56794433333333, 121.38847533333333 37.56746116666666, 121.38664466666667 37.56746116666666, 121.38664466666667 37.56794433333333, 121.38847533333333 37.56794433333333)), ((121.3757572 37.5675125, 121.37557325 37.5678072, 121.38200364102565 37.567888602409624, 121.3757572 37.56776876470588, 121.3757572 37.5675125)))"
359,37.42175379404595,122.65870494959532,3,"MULTIPOLYGON (((122.6601907948718 37.4225804, 122.6601907948718 37.4222096, 122.658621 37.4222096, 122.658621 37.4225804, 122.6601907948718 37.4225804)), ((122.65569954545451 37.41778177777777, 122.65593355555554 37.41778177777777, 122.65593355555554 37.41737581818182, 122.65569954545451 37.41737581818182, 122.65569954545451 37.41778177777777)), ((122.65529533333336 37.42252500000001, 122.65529533333336 37.42219666666666, 122.65517799999999 37.42219666666666, 122.65517799999999 37.42252500000001, 122.65529533333336 37.42252500000001)))"
360,23.562869343676123,117.12187174615839,1,"POLYGON ((117.12174569444441 23.562860159574466, 117.12174569444441 23.562878527777777, 117.12199779787233 23.562878527777777, 117.12199779787233 23.562860159574466, 117.12174569444441 23.562860159574466))"
361,22.375691221002057,113.07665816868281,1,"POLYGON ((113.07654687499999 22.37475389361702, 113.07654687499999 22.3766285483871, 113.07676946236559 22.3766285483871, 113.07676946236559 22.37475389361702, 113.07654687499999 22.37475389361702))"
362,32.124008621764524,121.47532584083635,2,"MULTIPOLYGON (((121.47500445714284 32.12307060869566, 121.47504587234043 32.12307060869566, 121.47504587234043 32.1229264893617, 121.47500445714284 32.1229264893617, 121.47500445714284 32.12307060869566)), ((121.47543057407408 32.12450735714285, 121.47543057407408 32.12460262962963, 121.47554639285713 32.12460262962963, 121.47554639285713 32.12450735714285, 121.47543057407408 32.12450735714285)))"
363,22.924302630681815,113.56678137572754,1,"POLYGON ((113.56667764102563 22.923834636363633, 113.56667764102563 22.924770625, 113.56688511042942 22.924770625, 113.56688511042942 22.923834636363633, 113.56667764102563 22.923834636363633))"
364,35.20837582812499,119.40112719197117,1,"POLYGON ((119.3992484137931 35.20828399999999, 119.3992484137931 35.208467656249994, 119.40300597014925 35.208467656249994, 119.40300597014925 35.20828399999999, 119.3992484137931 35.20828399999999))"
365,22.4703592645975,113.90292000648658,2,"POLYGON ((113.90249437499999 22.468429875, 113.90254843421053 22.471506934210527, 113.90356143373494 22.471506934210527, 113.90356143373494 22.47031891275168, 113.90281284999999 22.47031891275168, 113.90281284999999 22.4681232, 113.90249437499999 22.468429875))"
366,28.1868401814935,121.11268681266235,1,"POLYGON ((121.11246905714286 28.186421885714292, 121.11246905714286 28.187258477272717, 121.11290456818182 28.187258477272717, 121.11290456818182 28.186421885714292, 121.11246905714286 28.186421885714292))"
367,39.60257899103261,122.95958113056128,2,"MULTIPOLYGON (((122.96184025000001 39.5998996590909, 122.96291628947367 39.5998996590909, 122.96291628947367 39.598507999999995, 122.96184025000001 39.598507999999995, 122.96184025000001 39.5998996590909)), ((122.95580167307689 39.6043775, 122.96093746875 39.6043775, 122.96093746875 39.60370433333333, 122.95580167307689 39.60370433333333, 122.95580167307689 39.6043775)))"
368,35.99951959383074,120.19012545555542,3,"MULTIPOLYGON (((120.19511627272728 35.99933337209303, 120.19511627272728 35.999167555555566, 120.19505855813952 35.999167555555566, 120.19505855813952 35.99933337209303, 120.19511627272728 35.99933337209303)), ((120.18863 35.99867575000001, 120.18874634374998 35.99867575000001, 120.18874634374998 35.99848988000001, 120.18863 35.99848988000001, 120.18863 35.99867575000001)), ((120.18955378048778 36.000086902439016, 120.18955378048778 36.00025673333334, 120.18975991666666 36.00025673333334, 120.18975991666666 36.000086902439016, 120.18955378048778 36.000086902439016)))"
369,31.347215032919024,121.52990525827451,3,"MULTIPOLYGON (((121.54144672093021 31.343903339805824, 121.54145252427183 31.343903339805824, 121.54145252427183 31.343869674418603, 121.54144672093021 31.343869674418603, 121.54144672093021 31.343903339805824)), ((121.53622356000001 31.34575888571429, 121.53622356000001 31.345488136363628, 121.53535512499997 31.345488136363628, 121.53535512499997 31.34575888571429, 121.53622356000001 31.34575888571429)), ((121.52927505454548 31.347988452380946, 121.52927505454548 31.347126142857146, 121.52800493055557 31.347126142857146, 121.52800493055557 31.347988452380946, 121.52927505454548 31.347988452380946)))"
370,31.989871014617467,120.64702916336641,4,"MULTIPOLYGON (((120.65507031034484 31.9903451038961, 120.65507031034484 31.990265514705882, 120.65331742647062 31.990265514705882, 120.65331742647062 31.9903451038961, 120.65507031034484 31.9903451038961)), ((120.64207756249999 31.989477548387097, 120.6407899848485 31.989477548387097, 120.6407899848485 31.98958488888888, 120.64207756249999 31.98958488888888, 120.64207756249999 31.989477548387097)), ((120.64355747692308 31.989631753846144, 120.64355747692308 31.98974163758389, 120.64614253741496 31.989719707483, 120.6437937986577 31.989683953703704, 120.64355747692308 31.989631753846144)))"
371,30.742869461080584,121.41774050320514,1,"POLYGON ((121.41768425641024 30.742820910256413, 121.41768425641024 30.74291801190476, 121.41779675000001 30.74291801190476, 121.41779675000001 30.742820910256413, 121.41768425641024 30.742820910256413))"
372,25.172819099999998,118.979339375,1,"POLYGON ((118.97910524999999 25.1722345, 118.97910524999999 25.1734037, 118.97957349999999 25.1734037, 118.97957349999999 25.1722345, 118.97910524999999 25.1722345))"
373,22.308160128260873,113.06596136842104,1,"POLYGON ((113.0658007368421 22.3079053, 113.0658007368421 22.308414956521737, 113.066122 22.308414956521737, 113.066122 22.3079053, 113.0658007368421 22.3079053))"
374,22.1776542875817,113.09670196405229,1,"POLYGON ((113.09656403921568 22.177595888888884, 113.09656403921568 22.177712686274507, 113.09683988888888 22.177712686274507, 113.09683988888888 22.177595888888884, 113.09656403921568 22.177595888888884))"
375,22.209649710526318,113.0977879774436,1,"POLYGON ((113.0977765263158 22.209628000000002, 113.0977765263158 22.209671421052633, 113.09779942857142 22.209671421052633, 113.09779942857142 22.209628000000002, 113.0977765263158 22.209628000000002))"
376,21.599549158860597,108.38689310732188,3,"MULTIPOLYGON (((108.3837107142857 21.595213789473682, 108.38375657894734 21.595213789473682, 108.38375657894734 21.595191157142857, 108.3837107142857 21.595191157142857, 108.3837107142857 21.595213789473682)), ((108.38536584558823 21.597467352941173, 108.38536584558823 21.597732083333334, 108.38558727272725 21.597732083333334, 108.38558727272725 21.597467352941173, 108.38536584558823 21.597467352941173)), ((108.38740459259257 21.600161111111106, 108.38740459259257 21.60069411904762, 108.3876582857143 21.60069411904762, 108.3876582857143 21.600161111111106, 108.38740459259257 21.600161111111106)))"
377,22.47705017425749,113.87897488430399,2,"MULTIPOLYGON (((113.88177189855072 22.477667142857143, 113.88195307142855 22.477667142857143, 113.88195307142855 22.47761412499999, 113.88177189855072 22.47761412499999, 113.88177189855072 22.477667142857143)), ((113.87807265 22.477025333333334, 113.878183 22.477025333333334, 113.878183 22.476728599999998, 113.87807265 22.476728599999998, 113.87807265 22.477025333333334)))"
378,38.96468333924612,121.81357010199558,1,"POLYGON ((121.81295554545456 38.96416372727273, 121.81295554545456 38.96520295121951, 121.81418465853658 38.96520295121951, 121.81418465853658 38.96416372727273, 121.81295554545456 38.96416372727273))"
379,28.69987194517544,121.43469355,1,"POLYGON ((121.434645 28.69981747368421, 121.434645 28.699926416666667, 121.4347421 28.699926416666667, 121.4347421 28.69981747368421, 121.434645 28.69981747368421))"
380,29.0449287120344,121.64025457823423,2,"MULTIPOLYGON (((121.64271502597406 29.04764042105263, 121.64353470253165 29.04764042105263, 121.64353470253165 29.0468183607595, 121.64271502597406 29.0468183607595, 121.64271502597406 29.04764042105263)), ((121.63769675 29.043747999999997, 121.638631 29.043747999999997, 121.638631 29.04275781609196, 121.63769675 29.04275781609196, 121.63769675 29.043747999999997)))"
381,31.009558417157297,121.44659300128109,3,"MULTIPOLYGON (((121.44810650000001 31.00823675, 121.44881436065573 31.00823675, 121.44881436065573 31.01097777777778, 121.44970947368421 31.01097777777778, 121.44953412499996 31.007507499999996, 121.44810650000001 31.007507499999996, 121.44810650000001 31.00823675)), ((121.44273080000002 31.01087894482758, 121.44273080000002 31.0101245, 121.440511625 31.0101245, 121.440511625 31.01087894482758, 121.44273080000002 31.01087894482758)))"
382,36.8727092968421,122.4468152009804,1,"POLYGON ((122.44439049999998 36.87170212, 122.44439049999998 36.8737164736842, 122.4492399019608 36.8737164736842, 122.4492399019608 36.87170212, 122.44439049999998 36.87170212))"
383,32.1986978183638,119.28299346303876,7,"MULTIPOLYGON (((119.29428974999996 32.19683907142858, 119.29428974999996 32.19621156521739, 119.29242500000001 32.19621156521739, 119.29242500000001 32.19683907142858, 119.29428974999996 32.19683907142858)), ((119.2797648 32.2002916, 119.2797648 32.2004034, 119.27982619999997 32.2004034, 119.27982619999997 32.2002916, 119.2797648 32.2002916)), ((119.28072512195122 32.19969973076922, 119.28416791304346 32.19969973076922, 119.28416791304346 32.198109444444434, 119.288625 32.198109444444434, 119.288625 32.19670189705882, 119.28594688888884 32.19670189705882, 119.28594688888884 32.197427874999995, 119.28072512195122 32.197427874999995, 119.28072512195122 32.19969973076922)), ((119.27577573737373 32.20079380392157, 119.27577573737373 32.201283399999994, 119.27291671052632 32.201283399999994, 119.27291671052632 32.20279081578947, 119.2746826 32.20279081578947, 119.2746826 32.201327181818186, 119.27622221568627 32.201327181818186, 119.27622221568627 32.20079380392157, 119.27577573737373 32.20079380392157)), ((119.26874215 32.20524761702128, 119.26874182978725 32.20524761702128, 119.26874182978725 32.20527471666667, 119.26874215 32.20527471666667, 119.26874215 32.20524761702128)))"
384,37.79034042434209,120.63223146198158,1,"POLYGON ((120.62991321428571 37.79023137499999, 120.62991321428571 37.7904494736842, 120.63454970967742 37.7904494736842, 120.63454970967742 37.79023137499999, 120.62991321428571 37.79023137499999))"
385,30.068226394540943,121.89414403846155,1,"POLYGON ((121.89401807692308 30.068099692307683, 121.89401807692308 30.0683530967742, 121.89427000000002 30.0683530967742, 121.89427000000002 30.068099692307683, 121.89401807692308 30.068099692307683))"
386,32.2489855,119.69257240588234,1,"POLYGON ((119.69239039999998 32.24875630000001, 119.69239039999998 32.249214699999996, 119.6927544117647 32.249214699999996, 119.6927544117647 32.24875630000001, 119.69239039999998 32.24875630000001))"
387,31.924940154936213,120.20912787267844,2,"MULTIPOLYGON (((120.21274033333333 31.925500749999994, 120.21281699999997 31.925500749999994, 120.21281699999997 31.925444999999996, 120.21274033333333 31.925444999999996, 120.21274033333333 31.925500749999994)), ((120.20778936249997 31.924799650000004, 120.20792648076923 31.924799650000004, 120.20792648076923 31.92471004, 120.20778936249997 31.92471004, 120.20778936249997 31.924799650000004)))"
388,40.05369550990099,120.0249923440594,1,"POLYGON ((120.02481268811881 40.053644138613855, 120.02481268811881 40.053746881188125, 120.02517199999998 40.053746881188125, 120.02517199999998 40.053644138613855, 120.02481268811881 40.053644138613855))"
389,32.271201933376574,119.70554533745313,3,"MULTIPOLYGON (((119.70447409999998 32.2690681, 119.70451681818182 32.27173223529412, 119.7066854 32.27173223529412, 119.7066854 32.27077509090909, 119.70462789999999 32.27077509090909, 119.70447409999998 32.2690681)), ((119.70820584210527 32.273805450000005, 119.70820584210527 32.273810315789476, 119.708275 32.273810315789476, 119.708275 32.273805450000005, 119.70820584210527 32.273805450000005)))"
390,31.67626602546559,121.17885608245889,2,"MULTIPOLYGON (((121.177575030303 31.677028574999998, 121.17788998305085 31.677028574999998, 121.17788998305085 31.67688330612246, 121.177575030303 31.67688330612246, 121.177575030303 31.677028574999998)), ((121.18009929545453 31.675514599999993, 121.1803288857143 31.675514599999993, 121.1803288857143 31.675349721311477, 121.18009929545453 31.675349721311477, 121.18009929545453 31.675514599999993)))"
391,39.98111554379191,119.83301933170694,9,"MULTIPOLYGON (((119.83408 39.9723835, 119.83408 39.97235414285714, 119.83405328571429 39.97235414285714, 119.83405328571429 39.9723835, 119.83408 39.9723835)), ((119.8372310909091 39.97379509090909, 119.8372310909091 39.97402328571429, 119.83769987912088 39.97402328571429, 119.83769987912088 39.97379509090909, 119.8372310909091 39.97379509090909)), ((119.82703810752689 39.975749071428574, 119.82610671428571 39.975749071428574, 119.82610671428571 39.9761344892473, 119.82703810752689 39.9761344892473, 119.82703810752689 39.975749071428574)), ((119.8286378125 39.97683035483871, 119.82859226666666 39.97683035483871, 119.82859226666666 39.977184013888895, 119.8286378125 39.977184013888895, 119.8286378125 39.97683035483871)), ((119.83090325 39.97807, 119.83090325 39.97809025000001, 119.830913 39.97809025000001, 119.830913 39.97807, 119.83090325 39.97807)), ((119.83145933333333 39.97906777777777, 119.83151271428571 39.97906777777777, 119.83151271428571 39.979063999999994, 119.83145933333333 39.979063999999994, 119.83145933333333 39.97906777777777)), ((119.83459534545453 39.97777718181817, 119.83553326470589 39.97777718181817, 119.83553326470589 39.9773688, 119.83459534545453 39.9773688, 119.83459534545453 39.97777718181817)), ((119.83103783333333 39.986756166666666, 119.83103783333333 39.98679550000001, 119.83155974999997 39.98679550000001, 119.83155974999997 39.986756166666666, 119.83103783333333 39.986756166666666)), ((119.83347765957443 39.985303117647064, 119.83479597391302 39.985303117647064, 119.83479597391302 39.98451466666667, 119.83347765957443 39.98451466666667, 119.83347765957443 39.985303117647064)))"
392,31.99712392458764,119.99974465805191,3,"MULTIPOLYGON (((119.99706986567165 32.00002244776119, 119.9969708309859 32.00002244776119, 119.9969708309859 32.0002191971831, 119.99706986567165 32.0002191971831, 119.99706986567165 32.00002244776119)), ((119.99877567391306 31.99806206521739, 119.99992 31.99806206521739, 119.99992 31.99701012280701, 119.99877567391306 31.99701012280701, 119.99877567391306 31.99806206521739)), ((120.00113343478259 31.99563173913044, 120.0017235142857 31.99563173913044, 120.0017235142857 31.995097549999986, 120.00113343478259 31.995097549999986, 120.00113343478259 31.99563173913044)))"
393,31.68384644887412,121.16328856810634,1,"POLYGON ((121.16319127906978 31.683809269841266, 121.16319127906978 31.683883627906976, 121.16338585714287 31.683883627906976, 121.16338585714287 31.683809269841266, 121.16319127906978 31.683809269841266))"
394,37.44011821402373,120.02005617159296,1,"POLYGON ((120.02004457281554 37.44005462222223, 120.02004457281554 37.44018180582523, 120.02006777037037 37.44018180582523, 120.02006777037037 37.44005462222223, 120.02004457281554 37.44005462222223))"
395,29.7835296462799,122.08423497211868,1,"POLYGON ((122.08423047126439 29.78352398850575, 122.08423047126439 29.783535304054052, 122.084239472973 29.783535304054052, 122.084239472973 29.78352398850575, 122.08423047126439 29.78352398850575))"
